Authors,Year,Link,Affiliations,Authors with affiliations
"Pfitscher G.H.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020843948&doi=10.1109%2fTIE.1983.356750&partnerID=40&md5=0c71a47882c8b3fdb787c45e7aa6dc6b","ENE-UnB, Electrical Engineering Department, Brasilia University, Brasilia, Brazil","Pfitscher, G.H., ENE-UnB, Electrical Engineering Department, Brasilia University, Brasilia, Brazil"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020830945&doi=10.1016%2f0038-1098%2883%2990949-3&partnerID=40&md5=48755cce212f27cb3c9c2fd591f94d57","Universidade de Brasilia, Departamento de Fisica, Laboratorio de Fiscia de Semiconductors, 70910 Brasilia, DF, Brazil","Nunes, O.A.C., Universidade de Brasilia, Departamento de Fisica, Laboratorio de Fiscia de Semiconductors, 70910 Brasilia, DF, Brazil"
"Todorov J.C., Castro J.M.d.O., Hanna E.S., Sa M.C.N.B.d., Barreto M.d.Q.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020828212&doi=10.1901%2fjeab.1983.40-99&partnerID=40&md5=46f85c01b3fe3bd36f8362d17a484665","Universidade de Brasilia","Todorov, J.C., Universidade de Brasilia; Castro, J.M.d.O., Universidade de Brasilia; Hanna, E.S., Universidade de Brasilia; Sa, M.C.N.B.d., Universidade de Brasilia; Barreto, M.d.Q., Universidade de Brasilia"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020814389&doi=10.1016%2f0038-1098%2883%2990111-4&partnerID=40&md5=8699ee5804c7f126a3d3fa8514a32650","Universidade de Brasilia, Departamento de Fisica, Laboratorio de Estado Solido, 70910 Brasilia, D.F., Brazil","Nunes, O.A.C., Universidade de Brasilia, Departamento de Fisica, Laboratorio de Estado Solido, 70910 Brasilia, D.F., Brazil"
"Tronconi A.L., Skeff Neto K., Amato M.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020734275&doi=10.1002%2fpssa.2210760268&partnerID=40&md5=11488dd980a62a33b243c78246a1c92e","Departmento de Física, Universidade de Brasília, Brazil","Tronconi, A.L., Departmento de Física, Universidade de Brasília, Brazil; Skeff Neto, K., Departmento de Física, Universidade de Brasília, Brazil; Amato, M.A., Departmento de Física, Universidade de Brasília, Brazil"
"Paine P.A., Pasquali L., Spegiorin C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020727775&doi=10.1080%2f00221325.1983.10533495&partnerID=40&md5=52fc112b4943155add44286ec8666aed","University of Brasilia, Brazil","Paine, P.A., University of Brasilia, Brazil; Pasquali, L., University of Brasilia, Brazil; Spegiorin, C., University of Brasilia, Brazil"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020721529&doi=10.1016%2f0038-1098%2883%2991051-7&partnerID=40&md5=62fd0288a012e709fefb1e74bd3b4c6d","Departamento de Física, Universidade de Brasilia, 70910 Brasilia D.F., Brazil","Nunes, O.A.C., Departamento de Física, Universidade de Brasilia, 70910 Brasilia D.F., Brazil"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020705122&doi=10.1016%2f0038-1098%2883%2990167-9&partnerID=40&md5=fe178ce4abf18791fa9f605c1f0703ef","Departamento de Fisica, Universidade de Brasilia, 70910 Brasilia, Brazil","Nunes, O.A.C., Departamento de Fisica, Universidade de Brasilia, 70910 Brasilia, Brazil"
"Sampaio R.N., de Lima L.M.P., Vexenat A., Cuba C.C., Barreto A.C., Marsden P.D.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020688939&doi=10.1016%2f0035-9203%2883%2990089-5&partnerID=40&md5=6668041d781f3de4f06f6292e0ee7959","Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil","Sampaio, R.N., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil; de Lima, L.M.P., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil; Vexenat, A., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil; Cuba, C.C., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil; Barreto, A.C., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil; Marsden, P.D., Faculdade de Ciencias de Saude, Universidade de Brasilia, 700000 Brasilia, D.F., Brazil"
"Pereira M.G., Dorea JosG., Johnson N.E., Castro C.N., Macêdo V.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020652181&doi=10.1016%2f0035-9203%2883%2990006-8&partnerID=40&md5=e7d3dd06be461d91dc4960c06dd735e6","Faculty of Health Sciences, University of Brasilia, Brazil","Pereira, M.G., Faculty of Health Sciences, University of Brasilia, Brazil; Dorea, JosG., Faculty of Health Sciences, University of Brasilia, Brazil; Johnson, N.E., Faculty of Health Sciences, University of Brasilia, Brazil; Castro, C.N., Faculty of Health Sciences, University of Brasilia, Brazil; Macêdo, V., Faculty of Health Sciences, University of Brasilia, Brazil"
"Barros E.G.d., Caldas R.d.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020631587&doi=10.1016%2f0305-0491%2883%2990209-2&partnerID=40&md5=6f586d0a0f8c0052f3e8a479f68eccda","Departamento de Biologia Celular, Instituto de Ciěncias Biológicas, Universidade de Brasilia, 70.910 Brasilia, DF, Brazil","Barros, E.G.d., Departamento de Biologia Celular, Instituto de Ciěncias Biológicas, Universidade de Brasilia, 70.910 Brasilia, DF, Brazil; Caldas, R.d.A., Departamento de Biologia Celular, Instituto de Ciěncias Biológicas, Universidade de Brasilia, 70.910 Brasilia, DF, Brazil"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020593091&doi=10.1016%2f0038-1098%2883%2990884-0&partnerID=40&md5=dcb86b3140f625e208ba8abfc0ec2969","Departamento de Física, Universidade de Brasília, 70910 Brasília D.F., Brazil","Nunes, O.A.C., Departamento de Física, Universidade de Brasília, 70910 Brasília D.F., Brazil"
"Carneiro V.T.C., Caldas R.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020526798&doi=10.1016%2f0305-0491%2883%2990040-8&partnerID=40&md5=ce25f731d4c02824abdec51503a821b4","Departamento de Biologia Celular, Instituto de Ciências Biológicas, Universidade de Brasília, 70.910 Brasília, DF, Brazil","Carneiro, V.T.C., Departamento de Biologia Celular, Instituto de Ciências Biológicas, Universidade de Brasília, 70.910 Brasília, DF, Brazil; Caldas, R.A., Departamento de Biologia Celular, Instituto de Ciências Biológicas, Universidade de Brasília, 70.910 Brasília, DF, Brazil"
"Dorea J.G., Souza J.A., Galvao M.O.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020515908&partnerID=40&md5=8d3e2ecf9dee73c475555deeda3898a4","Lab. Nutr., Univ. Brasilia, Brasilia, Brazil","Dorea, J.G., Lab. Nutr., Univ. Brasilia, Brasilia, Brazil; Souza, J.A., Lab. Nutr., Univ. Brasilia, Brasilia, Brazil; Galvao, M.O., Lab. Nutr., Univ. Brasilia, Brasilia, Brazil"
"Teixeira A.R.L., Figueiredo F., Filho J.R., Macedo V.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020505107&doi=10.4269%2fajtmh.1983.32.258&partnerID=40&md5=307fd180e52481bf2296181f0aa5f286","Fac. Cienc. Saude, Univ. Brasilia, 70910 Brasilia-DF, Brazil","Teixeira, A.R.L., Fac. Cienc. Saude, Univ. Brasilia, 70910 Brasilia-DF, Brazil; Figueiredo, F., Fac. Cienc. Saude, Univ. Brasilia, 70910 Brasilia-DF, Brazil; Filho, J.R., Fac. Cienc. Saude, Univ. Brasilia, 70910 Brasilia-DF, Brazil; Macedo, V., Fac. Cienc. Saude, Univ. Brasilia, 70910 Brasilia-DF, Brazil"
"East G.A., Da Silva I.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010691224&doi=10.1016%2fS0003-2670%2800%2983179-7&partnerID=40&md5=ac3cb3d2a776a6d5d40fa926a79e1740","Departamento de Química, Universidade de Brasília, 70.910 Brasília, DF, Brazil","East, G.A., Departamento de Química, Universidade de Brasília, 70.910 Brasília, DF, Brazil; Da Silva, I.A., Departamento de Química, Universidade de Brasília, 70.910 Brasília, DF, Brazil"
"Kitajima E.W., Paraense W.L.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986661783&doi=10.1002%2fjmor.1051760209&partnerID=40&md5=548509176c88869778ab965553e2dda7","Department of Cell Biology, Universidade de Brasilia, Brasilia, Brazil; Instituto Oswaldo Cruz, Rio de Janeiro, Rio de Janeiro, Brazil","Kitajima, E.W., Department of Cell Biology, Universidade de Brasilia, Brasilia, Brazil; Paraense, W.L., Instituto Oswaldo Cruz, Rio de Janeiro, Rio de Janeiro, Brazil"
"Wright C.L.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881656975&doi=10.2307%2f1240355&partnerID=40&md5=f7ada9beb9b349ab0f30b8f5c3704d5b","Transportation Planning Agency of the Brazilian Ministry of Transportation, Brazil; Department of Economics, University of Brasilia, Brazil","Wright, C.L., Transportation Planning Agency of the Brazilian Ministry of Transportation, Brazil, Department of Economics, University of Brasilia, Brazil"
"Nunes O.A.C.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4244166433&doi=10.1002%2fpssb.2221180160&partnerID=40&md5=156aa210dc42ee6bc84a4ad5db7c0bef","Departamento de Física, Universidade de Brasília, Brazil; Department of Theoretical Physics, 1 Keble Road, Oxford, OX1 3NP, United Kingdom","Nunes, O.A.C., Departamento de Física, Universidade de Brasília, Brazil, Department of Theoretical Physics, 1 Keble Road, Oxford, OX1 3NP, United Kingdom"
"Araujo E.F., Barros E.G., Caldas R.A., Silva D.O.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-25544436873&doi=10.1007%2fBF01386502&partnerID=40&md5=0cf416d45acf5e5a8ca9557bc86bf9e2","Departamanto de Biologia Geral, Universidade Federal de Vicosa, Vicosa - MG, 36570, Brazil; Departamento de Biologia Celular, Universidade de Brasilia, Brasilia -DF, 70910, Brazil","Araujo, E.F., Departamanto de Biologia Geral, Universidade Federal de Vicosa, Vicosa - MG, 36570, Brazil; Barros, E.G., Departamanto de Biologia Geral, Universidade Federal de Vicosa, Vicosa - MG, 36570, Brazil; Caldas, R.A., Departamento de Biologia Celular, Universidade de Brasilia, Brasilia -DF, 70910, Brazil; Silva, D.O., Departamanto de Biologia Geral, Universidade Federal de Vicosa, Vicosa - MG, 36570, Brazil"
"de Castro S.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021055426&doi=10.1016%2f0304-3878%2883%2990058-5&partnerID=40&md5=3929194a197f41ea99c507755623a398","Universidade de Brasilia, Brasilia, DF, Brazil; University of the West Indies, Mona, Kingston 7, Jamaica","de Castro, S., Universidade de Brasilia, Brasilia, DF, Brazil, University of the West Indies, Mona, Kingston 7, Jamaica"
"Fyfe W.S., Kronberg B.I., Leonardos O.H., Olorunfemi N.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021031933&doi=10.1016%2f0167-8809%2883%2990023-3&partnerID=40&md5=783cd109aac56f602377d9b9268221fc","Department of Geology, University of Western Ontario, London, Canada; Departamento de Geociencias, University of Brasilia, Brazil","Fyfe, W.S., Department of Geology, University of Western Ontario, London, Canada; Kronberg, B.I., Department of Geology, University of Western Ontario, London, Canada; Leonardos, O.H., Departamento de Geociencias, University of Brasilia, Brazil; Olorunfemi, N., Department of Geology, University of Western Ontario, London, Canada"
"Malvar H.S., Malvar H.S.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020790262&doi=10.1109%2fTCS.1983.1085378&partnerID=40&md5=08e4e0677ce10498c4b2923bee76a7b9","Department of Electrical Engineering, University of Brasilia, Brasilia, Brazil; Institut fur Nachrichtentechnik, Technische Universitat Wien, A-1040 Wien, Austria","Malvar, H.S., Department of Electrical Engineering, University of Brasilia, Brasilia, Brazil, Institut fur Nachrichtentechnik, Technische Universitat Wien, A-1040 Wien, Austria; Malvar, H.S., Department of Electrical Engineering, University of Brasilia, Brasilia, Brazil, Institut fur Nachrichtentechnik, Technische Universitat Wien, A-1040 Wien, Austria"
"de Assis F.S.B., Giarola A.J.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020719233&doi=10.1109%2fTAP.1983.1143043&partnerID=40&md5=06b9b7213285e0f9cd1aa58213820ce1","Faculdade de Tecnologia, Fundacao Universidade de Brasilia (UnB), Brasilia, DF, Brazil; Departamento de Engenharia Electrica, Faculdade de Engenharia de Campinas, Universidadde Estadual de Campinas, 13100 Campinas, São Paulo, Brazil","de Assis, F.S.B., Faculdade de Tecnologia, Fundacao Universidade de Brasilia (UnB), Brasilia, DF, Brazil; Giarola, A.J., Departamento de Engenharia Electrica, Faculdade de Engenharia de Campinas, Universidadde Estadual de Campinas, 13100 Campinas, São Paulo, Brazil"
"Wright C.L., Meyer R.L., Walker F.E.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020697437&doi=10.1016%2f0304-3878%2883%2990036-6&partnerID=40&md5=51e1d5b01a1e55b0b462d609487ced11","University of Brasilia, 70.000 Brasilia D.F., Brazil; Ohio State University, Columbus, OH 43210, United States","Wright, C.L., University of Brasilia, 70.000 Brasilia D.F., Brazil; Meyer, R.L., Ohio State University, Columbus, OH 43210, United States; Walker, F.E., Ohio State University, Columbus, OH 43210, United States"
"Mello R.S., Callisen H., Winter J., Kagan A.R., Norman A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020678688&doi=10.1118%2f1.595378&partnerID=40&md5=0fc42d3dac8cb68e189891ff0f1c9cc6","University of Brasilia, Brazil; Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States","Mello, R.S., University of Brasilia, Brazil, Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States; Callisen, H., University of Brasilia, Brazil, Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States; Winter, J., University of Brasilia, Brazil, Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States; Kagan, A.R., University of Brasilia, Brazil, Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States; Norman, A., University of Brasilia, Brazil, Departments of Radiological Sciences and Radiation Oncology, University of California, Los Angeles, California 90024, United States"
"Kitajima E.W., Gamez R.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020671948&doi=10.1159%2f000149347&partnerID=40&md5=79ed4eaf49543c45ff1a3ee874d0c617","Departamento de Biologia Celular, I.B., Universidade de Brasilia, Brazil; Centro de Investigación en Biologia Celular y Molecular, Universidad de Costa Rica, Ciudad Universitaria, Costa Rica, Brazil","Kitajima, E.W., Departamento de Biologia Celular, I.B., Universidade de Brasilia, Brazil, Centro de Investigación en Biologia Celular y Molecular, Universidad de Costa Rica, Ciudad Universitaria, Costa Rica, Brazil; Gamez, R., Departamento de Biologia Celular, I.B., Universidade de Brasilia, Brazil, Centro de Investigación en Biologia Celular y Molecular, Universidad de Costa Rica, Ciudad Universitaria, Costa Rica, Brazil"
"Portilho O., Agrello D.A., Coon S.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26444432489&doi=10.1103%2fPhysRevC.27.2923&partnerID=40&md5=8f9ff200f90002fbd94b9d15d4d0328b","Departamento de Física, Universidade de Brasília, 70.910-Brasília-DF, Brazil; Department of Physics, University of Arizona, Tucson, AZ 85721, United States; Institute for Nuclear Theory, Department of Physics, FM-15, Niversity of Washington, Seattle, WA 98195, United States","Portilho, O., Departamento de Física, Universidade de Brasília, 70.910-Brasília-DF, Brazil; Agrello, D.A., Departamento de Física, Universidade de Brasília, 70.910-Brasília-DF, Brazil; Coon, S.A., Department of Physics, University of Arizona, Tucson, AZ 85721, United States, Institute for Nuclear Theory, Department of Physics, FM-15, Niversity of Washington, Seattle, WA 98195, United States"
"Moraes M.A.P., Shelley A.J., Dlas A.P.A.L., Silva C.J.M.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020655024&doi=10.1016%2f0035-9203%2883%2990113-X&partnerID=40&md5=1511c74237702968af5892332aa4b3b6","Universidade de Brasilia, Brasilia-D.F., Brazil; British Museum (Natural History), London, United Kingdom; Instituto Oswaldo Cruz, Rio de Janeiro, Brazil; Ministério de Saûde, SUC AM, Manaus, Brazil","Moraes, M.A.P., Universidade de Brasilia, Brasilia-D.F., Brazil; Shelley, A.J., British Museum (Natural History), London, United Kingdom; Dlas, A.P.A.L., Instituto Oswaldo Cruz, Rio de Janeiro, Brazil; Silva, C.J.M., Ministério de Saûde, SUC AM, Manaus, Brazil"
"WALLACE F.G., CAMARGO E.P., McGHEE R.B., ROITMAN I.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020613807&doi=10.1111%2fj.1550-7408.1983.tb02921.x&partnerID=40&md5=0d8641605056e1784d2231f11e430f04","2603 Cohansey St, Saint Paul, Minnesota, 55113, United States; Departamento de Microbiologia Immunologia e Parasitologia, Escola Paulista de Medicina, Caixa Postal 20342, Säo Paulo, 04023, Brazil; Department of Zoology, University of Georgia, Athens, Georgia, 30602, United States; Departamento de Biologia Celular, Universidade de Brasilia, Brasflia, 70910, Brazil","WALLACE, F.G., 2603 Cohansey St, Saint Paul, Minnesota, 55113, United States; CAMARGO, E.P., Departamento de Microbiologia Immunologia e Parasitologia, Escola Paulista de Medicina, Caixa Postal 20342, Säo Paulo, 04023, Brazil; McGHEE, R.B., Department of Zoology, University of Georgia, Athens, Georgia, 30602, United States; ROITMAN, I., Departamento de Biologia Celular, Universidade de Brasilia, Brasflia, 70910, Brazil"
"Valle J.W.F., Singer M.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000693639&doi=10.1103%2fPhysRevD.28.540&partnerID=40&md5=103b5a85a4f053fa8cdd3bc668e5dbb3","Theory Division, Rutherford Appleton Laboratory, Chilton, Didcot, Oxon, OX11, 0QX, United Kingdom; Department of Physics and Theoretical Science Institute, Simon Fraser University, Burnaby, Canada V5A 1S6, BC, Canada; Departamento de Fisica, Universidade de Brasilia, 70910, Brasilia, DF, Brazil","Valle, J.W.F., Theory Division, Rutherford Appleton Laboratory, Chilton, Didcot, Oxon, OX11, 0QX, United Kingdom, Departamento de Fisica, Universidade de Brasilia, 70910, Brasilia, DF, Brazil; Singer, M., Department of Physics and Theoretical Science Institute, Simon Fraser University, Burnaby, Canada V5A 1S6, BC, Canada"
"Bryceson A., Fakunle Y.M., Fleming A.F., Crane G., Hutt M.S.R., de Cock K.M., Greenwood B.M., Marsden P., Rees P.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020996096&doi=10.1016%2f0035-9203%2883%2990319-X&partnerID=40&md5=089cc0579023d5355e4e314dcd084945","Hospital for Tropical Diseases, London, NW1 OPE, United Kingdom; Ahmadu Bello University, Zaria, Nigeria; Concord Hospital, Concord 2139, Sydney, Australia; St. Thomas's Hospital, London, SE1 7EH, United Kingdom; Medical Research Council Laboratories, Fajara, The Gambia; Universidade de Brasilia, Brazil; AMREF, P.O. Box 30125, Nairobi, Kenya","Bryceson, A., Hospital for Tropical Diseases, London, NW1 OPE, United Kingdom; Fakunle, Y.M., Ahmadu Bello University, Zaria, Nigeria; Fleming, A.F., Ahmadu Bello University, Zaria, Nigeria; Crane, G., Concord Hospital, Concord 2139, Sydney, Australia; Hutt, M.S.R., St. Thomas's Hospital, London, SE1 7EH, United Kingdom; de Cock, K.M., St. Thomas's Hospital, London, SE1 7EH, United Kingdom; Greenwood, B.M., Medical Research Council Laboratories, Fajara, The Gambia; Marsden, P., Universidade de Brasilia, Brazil; Rees, P., AMREF, P.O. Box 30125, Nairobi, Kenya"
"Dorea C.C.Y.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020707458&doi=10.1007%2fBF00934526&partnerID=40&md5=f4c7c871da4a72342f7f4a5fe8ea7158","Department of Mathematics, Universidade de Brasilia, Brasilia, Brazil","Dorea, C.C.Y., Department of Mathematics, Universidade de Brasilia, Brasilia, Brazil"
"Dórea J.G., Albuquerque Z.P., Borgo L.A.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020596973&doi=10.1093%2ftropej%2f29.1.58&partnerID=40&md5=514198390c35267719fe90233f17f8b3","Faculty of Health Sciences, University of Brasilia, Brazil; Faculty of Health Sciences, University of Brasilia, Brazil","Dórea, J.G., Faculty of Health Sciences, University of Brasilia, Brazil; Albuquerque, Z.P., Faculty of Health Sciences, University of Brasilia, Brazil; Borgo, L.A."
"Paine P.A., Pasquali L., Joaquim M.C.M.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020532501&doi=10.1093%2ftropej%2f29.1.11&partnerID=40&md5=a441b7990d56fc0f61c5b8ac0dec0064","Department of General and Community Medicine, University of Brasilia, Brasilia, D.F., Brazil; Department of General and Community Medicine, University of Brasilia, Brasilia, D.F., Brazil","Paine, P.A., Department of General and Community Medicine, University of Brasilia, Brasilia, D.F., Brazil; Pasquali, L., Department of General and Community Medicine, University of Brasilia, Brasilia, D.F., Brazil; Joaquim, M.C.M., Department of General and Community Medicine, University of Brasilia, Brasilia, D.F., Brazil"
"de Azeredo Campos R., Oliveira C.G.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249181884&doi=10.1007%2fBF02721687&partnerID=40&md5=58784a0aa9bd8452c52aa4b61300faa1","Departamento de Física, Universidade de Brasília, Brasília, Brazil","de Azeredo Campos, R., Departamento de Física, Universidade de Brasília, Brasília, Brazil; Oliveira, C.G., Departamento de Física, Universidade de Brasília, Brasília, Brazil"
"Amaral O.A.V., McWeeny R.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000873362&doi=10.1007%2fBF00551394&partnerID=40&md5=e9816419ae3bdae38bbb12a3e83726ea","Department of Chemistry, University of Sheffield, United Kingdom; Departamento de Fisica, Universidade de Brasilia, Brasilia, Brazil; Istituto di Chimica Fisica, Università di Pisa, Pisa, Italy","Amaral, O.A.V., Department of Chemistry, University of Sheffield, United Kingdom, Departamento de Fisica, Universidade de Brasilia, Brasilia, Brazil, Istituto di Chimica Fisica, Università di Pisa, Pisa, Italy; McWeeny, R., Department of Chemistry, University of Sheffield, United Kingdom, Departamento de Fisica, Universidade de Brasilia, Brasilia, Brazil, Istituto di Chimica Fisica, Università di Pisa, Pisa, Italy"
"Haddad A., Brasileiro I.L.G.",1983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020511978&doi=10.1007%2fBF00222243&partnerID=40&md5=f08bacf10de4005814659cdb7f809828","Departamento de Morfologia, Faculdade de Medicina de Ribeirão Preto, Brazil; Universidade de Brasilia, Brazil","Haddad, A., Departamento de Morfologia, Faculdade de Medicina de Ribeirão Preto, Brazil; Brasileiro, I.L.G., Departamento de Morfologia, Faculdade de Medicina de Ribeirão Preto, Brazil, Universidade de Brasilia, Brazil"
