Authors,Year,Link,Affiliations,Authors with affiliations
"De Medeiros G.C., Partridge P.W.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544349821&partnerID=40&md5=862026f74b4f335191a623475f569539","Depto. de Engenharia Civil - FT, Universidade de Brasília, Campus - Asa Norte, Brazil","De Medeiros, G.C., Depto. de Engenharia Civil - FT, Universidade de Brasília, Campus - Asa Norte, Brazil; Partridge, P.W., Depto. de Engenharia Civil - FT, Universidade de Brasília, Campus - Asa Norte, Brazil"
"Brito L.D.C., De Carvalho P.H.P.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444292132&partnerID=40&md5=7ac324d4d219efcfa8058cc93d7c5a55","LEMOM, University of Brasilia, Brazil","Brito, L.D.C., LEMOM, University of Brasilia, Brazil; De Carvalho, P.H.P., LEMOM, University of Brasilia, Brazil"
"Guerreiro Cacais A.O., Silveira F.Q.D.P., Ferreira Filho E.X.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23744499158&partnerID=40&md5=ece440e3c6dbfa0ffb04b35b68287bae","Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, DF, Brazil; Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, 70910-900, Brasília, DF, Brazil","Guerreiro Cacais, A.O., Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, DF, Brazil; Silveira, F.Q.D.P., Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, DF, Brazil; Ferreira Filho, E.X., Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, DF, Brazil, Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, 70910-900, Brasília, DF, Brazil"
"Shumyatsky P.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044529386&partnerID=40&md5=d81450f61637f4e32d299e52827a3a63","Department of Mathematics, University of Brasilia, Brasilia-DF 70910-900, Brazil","Shumyatsky, P., Department of Mathematics, University of Brasilia, Brasilia-DF 70910-900, Brazil"
"Santos da Silva L., Farias M.M., Sahlit C.L.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035791427&partnerID=40&md5=747f544837a33118fe2031d869b91f0d","Department of Civil Engineering, University of Brasilia, Brasilia, Brazil","Santos da Silva, L., Department of Civil Engineering, University of Brasilia, Brasilia, Brazil; Farias, M.M., Department of Civil Engineering, University of Brasilia, Brasilia, Brazil; Sahlit, C.L., Department of Civil Engineering, University of Brasilia, Brasilia, Brazil"
"Vianna C.J., Yazdani F., De Souza E.A.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035759941&doi=10.1117%2f12.437088&partnerID=40&md5=d39dab26fa943d4a688b9d6dac3d9864","Instituto de Física, Universidade de Brasília, P.O. Box 00455, Brasília-DF 70910-900, Brazil","Vianna, C.J., Instituto de Física, Universidade de Brasília, P.O. Box 00455, Brasília-DF 70910-900, Brazil; Yazdani, F., Instituto de Física, Universidade de Brasília, P.O. Box 00455, Brasília-DF 70910-900, Brazil; De Souza, E.A., Instituto de Física, Universidade de Brasília, P.O. Box 00455, Brasília-DF 70910-900, Brazil"
"Martins R.N., Abdalla Jr. H.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035757717&partnerID=40&md5=2b64741703a373d60dd80fb94f931cba","Universidade de Brasilia, Departamento de Engenharia Eletrica, Caixa Postal 4386, 70.910-900 - Brasilia - DF, Brazil","Martins, R.N., Universidade de Brasilia, Departamento de Engenharia Eletrica, Caixa Postal 4386, 70.910-900 - Brasilia - DF, Brazil; Abdalla Jr., H., Universidade de Brasilia, Departamento de Engenharia Eletrica, Caixa Postal 4386, 70.910-900 - Brasilia - DF, Brazil"
"De Menezes L.R.A.X.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035757436&partnerID=40&md5=cadbfe79f7e9a2d806a7e4a4deadeb57","Universidade de Brasília, Faculdade de Tecnologia, Departamento de Engenharia Eletrica, Caixa Postal 4386, 70.910-900 - Brasilia - DF, Brazil","De Menezes, L.R.A.X., Universidade de Brasília, Faculdade de Tecnologia, Departamento de Engenharia Eletrica, Caixa Postal 4386, 70.910-900 - Brasilia - DF, Brazil"
"Hermes-Lima M., Gonca̧lves M.S., Andrade Jr. R.G.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035707577&doi=10.1023%2fA%3a1013348005312&partnerID=40&md5=fdb4ac9b0a9ebd3a081fbc5e23d70085","Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasilia, Brasilia, DF 70910-900, Brazil","Hermes-Lima, M., Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasilia, Brasilia, DF 70910-900, Brazil; Gonca̧lves, M.S., Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasilia, Brasilia, DF 70910-900, Brazil; Andrade Jr., R.G., Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasilia, Brasilia, DF 70910-900, Brazil"
"Romero G.A.S.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035700789&partnerID=40&md5=4f3c0c0084c97e5896337c7033aca68f","Núcleo de Medicina Tropical, Universidade de Brasilia, Caixa Postal 04517, Brasilia, DF 70919-970, Brazil","Romero, G.A.S., Núcleo de Medicina Tropical, Universidade de Brasilia, Caixa Postal 04517, Brasilia, DF 70919-970, Brazil"
"Da Cunha F.R., Rosa O.S., De Sousa A.J.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035694604&partnerID=40&md5=ec8080613de9ca18ed69667214d0304d","Department of Mechanical Engineering, University of Brasilia, Campus Universitário, 70910-900 Brasilia, DF, Brazil","Da Cunha, F.R., Department of Mechanical Engineering, University of Brasilia, Campus Universitário, 70910-900 Brasilia, DF, Brazil; Rosa, O.S., Department of Mechanical Engineering, University of Brasilia, Campus Universitário, 70910-900 Brasilia, DF, Brazil; De Sousa, A.J., Department of Mechanical Engineering, University of Brasilia, Campus Universitário, 70910-900 Brasilia, DF, Brazil"
"De Souza W.A., De Menezes L.R.A.X.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035692362&partnerID=40&md5=bf7c91d9fa1a2a264d812bbd52004614","Faculdade de Tecnologia - ENE, Universidade de Brasília, Caixa Postal 4386, Brasília, DF 70910-900, Brazil","De Souza, W.A., Faculdade de Tecnologia - ENE, Universidade de Brasília, Caixa Postal 4386, Brasília, DF 70910-900, Brazil; De Menezes, L.R.A.X., Faculdade de Tecnologia - ENE, Universidade de Brasília, Caixa Postal 4386, Brasília, DF 70910-900, Brazil"
"Arbache J.S.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686991&doi=10.1080%2f00220380412331322281&partnerID=40&md5=509f7d2fcddf8879e9d78877d4c22fdb","Departamento de Economia, Universidade de Brasília, Caixa Postal 04302, Brasília DF, CEP 70910-900, Brazil","Arbache, J.S., Departamento de Economia, Universidade de Brasília, Caixa Postal 04302, Brasília DF, CEP 70910-900, Brazil"
"Xia C.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035652406&partnerID=40&md5=57e71ef4b9111ab40c21b73fb1752e2c","Depto. de Matemática-IE, Fundacao Univ. de Brasilia, Campus Universitário, 70910-900-Brasília-DF, Brazil","Xia, C., Depto. de Matemática-IE, Fundacao Univ. de Brasilia, Campus Universitário, 70910-900-Brasília-DF, Brazil"
"Mueller B.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035648026&doi=10.1016%2fS1062-9769%2801%2900095-3&partnerID=40&md5=e7694501e1d8b88674f4b953588e3cfb","Department of Economics, Universidade de Brasília, Brasília, Brazil","Mueller, B., Department of Economics, Universidade de Brasília, Brasília, Brazil"
"Pitt N.J.E.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035543587&doi=10.1093%2fqjmath%2f52.4.485&partnerID=40&md5=f15c6f1af990b5423ce91041140bddbc","Departamento de Matemática, Universidade de Brasília, Brasília DF 70910-900, Brazil","Pitt, N.J.E., Departamento de Matemática, Universidade de Brasília, Brasília DF 70910-900, Brazil"
"Constantino R., Dianese E.C.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035538218&partnerID=40&md5=c8d6fced949048c659586b71110ce9e6","Departamento de Zoologia, Universidade de Brasília, 70910-900 Brasília, DF, Brazil","Constantino, R., Departamento de Zoologia, Universidade de Brasília, 70910-900 Brasília, DF, Brazil; Dianese, E.C., Departamento de Zoologia, Universidade de Brasília, 70910-900 Brasília, DF, Brazil"
"Paine P., Dorea J.G.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035219720&partnerID=40&md5=5ee621431e906144293ab9fff78b049f","Department of Nutrition, University of Brasilia, Brasilia, Brazil; SMLN ML, 13 Casa 04, Brasilia DF 71540-130, Brazil","Paine, P., Department of Nutrition, University of Brasilia, Brasilia, Brazil, SMLN ML, 13 Casa 04, Brasilia DF 71540-130, Brazil; Dorea, J.G., Department of Nutrition, University of Brasilia, Brasilia, Brazil"
"Hermes-Lima M., Storey J.M., Storey K.B.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957101369&doi=10.1016%2fS1568-1254%2801%2980022-X&partnerID=40&md5=88b3b7ce07f9eda856ec904cc5929312","Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Institute of Biochemistry, College of Natural Sciences, Carleton University, Ottawa, Ont. K1S 5B6, Canada","Hermes-Lima, M., Oxyradical Research Group, Departamento de Biologia Celular, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Storey, J.M., Institute of Biochemistry, College of Natural Sciences, Carleton University, Ottawa, Ont. K1S 5B6, Canada; Storey, K.B., Institute of Biochemistry, College of Natural Sciences, Carleton University, Ottawa, Ont. K1S 5B6, Canada"
"Reis M.L.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52549094869&partnerID=40&md5=61d07059320c7003349d88b143a88943","Universidade de Brasília), Universidade Católica de Brasília, Brazil","Reis, M.L., Universidade de Brasília), Universidade Católica de Brasília, Brazil"
"Tidon-Sklorz R., Sene F.M.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52549083215&partnerID=40&md5=12e6b0562e9f8430b33cbde982282943","Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, C.P. 04457, CEP 70919-970 Brasília, DF, Brazil; Departamento de Genética, Faculdade de Medicina de Ribeirão Preto, Universidade de São Paulo, Av. Bandeirantes 3900, CEP 14049-900 Ribeirão Preto, SP, Brazil","Tidon-Sklorz, R., Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, C.P. 04457, CEP 70919-970 Brasília, DF, Brazil; Sene, F.M., Departamento de Genética, Faculdade de Medicina de Ribeirão Preto, Universidade de São Paulo, Av. Bandeirantes 3900, CEP 14049-900 Ribeirão Preto, SP, Brazil"
"Martins R.De.O.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247737992&partnerID=40&md5=df59acf291814d523edeaae6b2425be7","Universidade de São Paulo, Programa de Pós-graduação em Sociologia, Universidade de Brasília, Brazil","Martins, R.De.O., Universidade de São Paulo, Programa de Pós-graduação em Sociologia, Universidade de Brasília, Brazil"
"Maciel M.L.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646551254&partnerID=40&md5=a219745105844ef4f1f822193fe3d209","Departamento de Sociologia, Universidade de Brasília (UnB), Universidade Federal do Rio de Janeiro (UFRJ), Brazil","Maciel, M.L., Departamento de Sociologia, Universidade de Brasília (UnB), Universidade Federal do Rio de Janeiro (UFRJ), Brazil"
"Graciolli G., Rui A.M.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28444440358&partnerID=40&md5=e428462a22c2de26a7c82f84c9296918","Departamento de Zoologia, Universidade Federal do Paraná, Caixa Postal 19020, CEP 81531-970, Curitiba, Paraná, Brazil; Departamento de Ecologia, Universidade de Brasília, Campus Universitário, Asa Norte, CEP 70919-970, Brasília, Distrito Federal, Brazil","Graciolli, G., Departamento de Zoologia, Universidade Federal do Paraná, Caixa Postal 19020, CEP 81531-970, Curitiba, Paraná, Brazil; Rui, A.M., Departamento de Ecologia, Universidade de Brasília, Campus Universitário, Asa Norte, CEP 70919-970, Brasília, Distrito Federal, Brazil"
"Marimon B.S., Felfili J.M., Haridasan M.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346508891&partnerID=40&md5=a43f1b3b3815ce2b234c4c5ad2c791c5","Departamento de Botânica, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Depto. de Cie. Biológicas, Univ. do Estado de Mato Grosso, Camp. Univ. de Nova Xavantina, 78690-000 Nova Xavantina, Brazil; Departamento de Engenharia Florestal, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Departamento de Ecologia, Universidade de Brasília, 70919-970 Brasília DF, Brazil","Marimon, B.S., Departamento de Botânica, Universidade de Brasília, 70919-970 Brasília DF, Brazil, Depto. de Cie. Biológicas, Univ. do Estado de Mato Grosso, Camp. Univ. de Nova Xavantina, 78690-000 Nova Xavantina, Brazil; Felfili, J.M., Departamento de Engenharia Florestal, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Haridasan, M., Departamento de Ecologia, Universidade de Brasília, 70919-970 Brasília DF, Brazil"
"Marimon B.S., Felfili J.M., Haridasan M.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346312299&doi=10.1017%2fS096042860100049X&partnerID=40&md5=0b08b258abc9fe42b78dc24c137976a0","Departamento de Botânica, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Depto. de Cie. Biológicas, UNEMAT, Nova Xavantina MT, Brazil; Departamento de Engenharia Florestal, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Departamento de Ecologia, Universidade de Brasília, 70919-970 Brasília DF, Brazil","Marimon, B.S., Departamento de Botânica, Universidade de Brasília, 70919-970 Brasília DF, Brazil, Depto. de Cie. Biológicas, UNEMAT, Nova Xavantina MT, Brazil; Felfili, J.M., Departamento de Engenharia Florestal, Universidade de Brasília, 70919-970 Brasília DF, Brazil; Haridasan, M., Departamento de Ecologia, Universidade de Brasília, 70919-970 Brasília DF, Brazil"
"Dias J.A., Dias S.C.L., Kob N.E.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035819712&doi=10.1039%2fb005256f&partnerID=40&md5=d204666256139f7c318267f997531dcd","Laboratório de Catálise, Instituto de Química, Universidade de Brasilia, Caixa Postal 04478, Brasilia-DF, 70919-970, Brazil; DuPont Experimental Station, Route 141, Wilmington, DE 19880, United States","Dias, J.A., Laboratório de Catálise, Instituto de Química, Universidade de Brasilia, Caixa Postal 04478, Brasilia-DF, 70919-970, Brazil; Dias, S.C.L., Laboratório de Catálise, Instituto de Química, Universidade de Brasilia, Caixa Postal 04478, Brasilia-DF, 70919-970, Brazil; Kob, N.E., DuPont Experimental Station, Route 141, Wilmington, DE 19880, United States"
"De Andrade J.H.F., Delaney N.B.",2001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035734031&doi=10.1093%2fjrs%2f14.3.315&partnerID=40&md5=82c42116935d16db8ba2c4378a087fe3","Faculty of Law, University of Brasilia, Brazil; UNHCR, Sarajevo, Bosnia and Herzegovina","De Andrade, J.H.F., Faculty of Law, University of Brasilia, Brazil; Delaney, N.B., UNHCR, Sarajevo, Bosnia and Herzegovina"
