Authors,Year,Link,Affiliations,Authors with affiliations
"De Deus F.E., Puttini R.S., Molinaro L.F., Kabara J.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845420720&doi=10.1109%2fSUTC.2006.1636213&partnerID=40&md5=59015e15d8b81ce833bfdcdd24927790","Department of Electrical Engineering, University of Brasilia, Brasilia - DF 70910-900, Brazil; Department of Information Science and Telecommunications, University of Pittsburgh, Pittsburgh, PA 15260, United States","De Deus, F.E., Department of Electrical Engineering, University of Brasilia, Brasilia - DF 70910-900, Brazil; Puttini, R.S., Department of Electrical Engineering, University of Brasilia, Brasilia - DF 70910-900, Brazil; Molinaro, L.F., Department of Electrical Engineering, University of Brasilia, Brasilia - DF 70910-900, Brazil; Kabara, J., Department of Information Science and Telecommunications, University of Pittsburgh, Pittsburgh, PA 15260, United States"
"Miotto R., Cunha J.F.R., da Silva S.W., Soler M.A.G., Morais P.C., Ferraz A.C., Tada D.B., Petri D.F.S., Baptista M.S.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751205315&doi=10.1016%2fj.apsusc.2006.03.051&partnerID=40&md5=e136f7b6f1062fa7d3ea0bf5e473b20f","Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; Instituto de Física, Universidade de São Paulo, Caixa Postal 66318, CEP 05315-970 São Paulo, SP, Brazil; Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Caixa Postal 26077, CEP 05513-970 São Paulo, SP, Brazil","Miotto, R., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; Cunha, J.F.R., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; da Silva, S.W., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; Soler, M.A.G., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; Morais, P.C., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, CEP 70919-970 Brasília, DF, Brazil; Ferraz, A.C., Instituto de Física, Universidade de São Paulo, Caixa Postal 66318, CEP 05315-970 São Paulo, SP, Brazil; Tada, D.B., Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Caixa Postal 26077, CEP 05513-970 São Paulo, SP, Brazil; Petri, D.F.S., Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Caixa Postal 26077, CEP 05513-970 São Paulo, SP, Brazil; Baptista, M.S., Departamento de Bioquímica, Instituto de Química, Universidade de São Paulo, Caixa Postal 26077, CEP 05513-970 São Paulo, SP, Brazil"
"Khukhro E.I., Shumyatsky P.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750632282&doi=10.1016%2fj.jalgebra.2006.05.028&partnerID=40&md5=12d0eddd47d090a20b9de8511988d545","School of Mathematics, Cardiff University, Cardiff, CF24 4AG, United Kingdom; Department of Mathematics, University of Brasilia, Brasilia, DF 70910-900, Brazil","Khukhro, E.I., School of Mathematics, Cardiff University, Cardiff, CF24 4AG, United Kingdom; Shumyatsky, P., Department of Mathematics, University of Brasilia, Brasilia, DF 70910-900, Brazil"
"Vélez J.H., Díaz F., Del Valle M.A., Bernède J.C., East G.A.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751307930&doi=10.1002%2fapp.24865&partnerID=40&md5=a726cd702029455a592253ec13d52446","Laboratorio de Polímeros, Facultad de Química, Pontificia Universidad Católica de Chile, Vicuña Mackenna 4860, Santiago, Chile; LPSE-FSTN, 44322 Nantes, Cedex 3, France; Instituto de Química, Universidade de Brasilia, CEP 70919-970, Brasilia, DF, Brazil","Vélez, J.H., Laboratorio de Polímeros, Facultad de Química, Pontificia Universidad Católica de Chile, Vicuña Mackenna 4860, Santiago, Chile; Díaz, F., Laboratorio de Polímeros, Facultad de Química, Pontificia Universidad Católica de Chile, Vicuña Mackenna 4860, Santiago, Chile; Del Valle, M.A., Laboratorio de Polímeros, Facultad de Química, Pontificia Universidad Católica de Chile, Vicuña Mackenna 4860, Santiago, Chile; Bernède, J.C., LPSE-FSTN, 44322 Nantes, Cedex 3, France; East, G.A., Instituto de Química, Universidade de Brasilia, CEP 70919-970, Brasilia, DF, Brazil"
"Schwartz E.F., Schwartz C.A., Gómez-Lagunas F., Zamudio F.Z., Possani L.D.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751080760&doi=10.1016%2fj.toxicon.2006.08.009&partnerID=40&md5=bc7a983b16b01b74bbab462d32962568","Department of Physiological Sciences, Institute of Biological Sciences, University of Brasilia, Brasilia, DF 70910-900, Brazil; Department of Physiology, School of Medicine, National Autonomous University of Mexico, Ciudad Universitaria, Mexico City, DF 04510, Mexico; Department of Molecular Medicine and Bioprocesses, Institute of Biotechnology, National Autonomous University of Mexico, Cuernavaca, Morelos 62210, Mexico","Schwartz, E.F., Department of Physiological Sciences, Institute of Biological Sciences, University of Brasilia, Brasilia, DF 70910-900, Brazil, Department of Molecular Medicine and Bioprocesses, Institute of Biotechnology, National Autonomous University of Mexico, Cuernavaca, Morelos 62210, Mexico; Schwartz, C.A., Department of Physiological Sciences, Institute of Biological Sciences, University of Brasilia, Brasilia, DF 70910-900, Brazil; Gómez-Lagunas, F., Department of Physiology, School of Medicine, National Autonomous University of Mexico, Ciudad Universitaria, Mexico City, DF 04510, Mexico; Zamudio, F.Z., Department of Molecular Medicine and Bioprocesses, Institute of Biotechnology, National Autonomous University of Mexico, Cuernavaca, Morelos 62210, Mexico; Possani, L.D., Department of Molecular Medicine and Bioprocesses, Institute of Biotechnology, National Autonomous University of Mexico, Cuernavaca, Morelos 62210, Mexico"
"Xia C.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845285860&doi=10.1112%2fS0010437X06002132&partnerID=40&md5=56bca757b82692d03c21edd6efb1627b","Departamento de Matemática - IE, Universidade de Brasília, Campus Universitário, 70910-900 Brasília DF, Brazil","Xia, C., Departamento de Matemática - IE, Universidade de Brasília, Campus Universitário, 70910-900 Brasília DF, Brazil"
"Mesquita D.O., Colli G.R., Costa G.C., França F.G.R., Garda A.A., Péres Jr. A.K.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845311176&doi=10.1670%2f123-05A.1&partnerID=40&md5=66aa68d2fd3c7d6b1e595827ac119cac","Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília, CEP 70910-900, Brazil; Sam Noble Oklahoma Museum of Natural History, 2401 Chautauqua, Norman, OK 73072-7029, United States; Prefeitura de Boa Vista, Rua Coronel Pinto no 845, Centro, CEP 69.300-000, Brazil","Mesquita, D.O., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília, CEP 70910-900, Brazil; Colli, G.R., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília, CEP 70910-900, Brazil; Costa, G.C., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília, CEP 70910-900, Brazil; França, F.G.R., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília, CEP 70910-900, Brazil; Garda, A.A., Sam Noble Oklahoma Museum of Natural History, 2401 Chautauqua, Norman, OK 73072-7029, United States; Péres Jr., A.K., Prefeitura de Boa Vista, Rua Coronel Pinto no 845, Centro, CEP 69.300-000, Brazil"
"Vainstein M.H., Costa I.V.L., Oliveira F.A.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845215291&doi=10.1007%2f11581000_10&partnerID=40&md5=85490d39a4e2c0e549752e4d86b725a8","Institute of Physics, International Center of Condensed Matter Physics, University of Brasília, CP 04513, 70919-970 Brasília-DF, Brazil","Vainstein, M.H., Institute of Physics, International Center of Condensed Matter Physics, University of Brasília, CP 04513, 70919-970 Brasília-DF, Brazil; Costa, I.V.L., Institute of Physics, International Center of Condensed Matter Physics, University of Brasília, CP 04513, 70919-970 Brasília-DF, Brazil; Oliveira, F.A., Institute of Physics, International Center of Condensed Matter Physics, University of Brasília, CP 04513, 70919-970 Brasília-DF, Brazil"
"Devireddy R.V., Amorim C.A., Leibo S.P.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845194627&doi=10.1089%2fcpt.2006.4.188&partnerID=40&md5=bcb233fda73aa255712f5a2cfda89cdf","Bioengineering Laboratory, Department of Mechanical Engineering, Louisiana State University, Baton Rouge, LA, United States; Departmento de Genética e Morfologia, Instituto de Biologia, Universidade de Brasília, Brasília, Brazil; Department of Biological Sciences, University of New Orleans, New Orleans, LA, United States; Audubon Center for Research of Endangered Species (ACRES), New Orleans, LA, United States; Department of Mechanical Engineering, 2508 CEBA Building, Louisiana State University, Baton Rouge, LA 70803, United States","Devireddy, R.V., Bioengineering Laboratory, Department of Mechanical Engineering, Louisiana State University, Baton Rouge, LA, United States, Department of Mechanical Engineering, 2508 CEBA Building, Louisiana State University, Baton Rouge, LA 70803, United States; Amorim, C.A., Departmento de Genética e Morfologia, Instituto de Biologia, Universidade de Brasília, Brasília, Brazil; Leibo, S.P., Department of Biological Sciences, University of New Orleans, New Orleans, LA, United States, Audubon Center for Research of Endangered Species (ACRES), New Orleans, LA, United States"
"Stoy P.C., Katul G.G., Siqueira M.B.S., Juang J.-Y., Novick K.A., Uebelherr J.M., Oren R.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845233178&doi=10.1016%2fj.agrformet.2006.09.001&partnerID=40&md5=4c92bcd0cf3d17bfda83a44a7adc901a","Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States; Department of Civil and Environmental Engineering, Pratt School of Engineering, Duke University, Durham, NC, United States; Departamento de Engenharia Mecânica, Universidade de Brasília, Brazil","Stoy, P.C., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States, Department of Civil and Environmental Engineering, Pratt School of Engineering, Duke University, Durham, NC, United States; Katul, G.G., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States, Department of Civil and Environmental Engineering, Pratt School of Engineering, Duke University, Durham, NC, United States; Siqueira, M.B.S., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States, Departamento de Engenharia Mecânica, Universidade de Brasília, Brazil; Juang, J.-Y., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States; Novick, K.A., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States; Uebelherr, J.M., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States; Oren, R., Nicholas School of the Environment and Earth Sciences, Duke University, Box 90328, Durham, NC 27708-0328, United States"
"Celestino K.R.S., Cunha R.B., Felix C.R.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845688815&doi=10.1186%2f1471-2091-7-23&partnerID=40&md5=0cadb09602fedfeff6f74a8afbcb627f","Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, Brasília, DF, CEP 70910-900, Brazil; Centro Brasileiro de Servicos e Pesquisas em Proteinas (LB QP)-Divisao de Quimica Analitica, Instituto de Química, Universidade de Brasília, Brasília, DF, CEP 70910-900, Brazil","Celestino, K.R.S., Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, Brasília, DF, CEP 70910-900, Brazil; Cunha, R.B., Centro Brasileiro de Servicos e Pesquisas em Proteinas (LB QP)-Divisao de Quimica Analitica, Instituto de Química, Universidade de Brasília, Brasília, DF, CEP 70910-900, Brazil; Felix, C.R., Laboratório de Enzimologia, Departamento de Biologia Celular, Universidade de Brasília, Brasília, DF, CEP 70910-900, Brazil"
"Soares J.E., Berrocal J., Fuck R.A., Mooney W.D., Ventura D.B.R.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547886195&doi=10.1029%2f2005JB003769&partnerID=40&md5=eb45cb61ee9c99851157c03f14fccf59","Instituto de Geociências, Departamento de Geologia Geral e Aplicada, Universidade de Brasília, Campus Universitario Darci Ribeiro, Brasília-DF 70910-900, Brazil; Instituto de Astronomia Geofísica e Ciências Atmosféricas, Universidade de São Paulo, Rua do Matão 1226, São Paulo-SP 05508-900, Brazil; U.S. Geological Survey, 345 Middlefield Road, Menlo Park, CA 94025-3591, United States; S.Q.S. 103-bloco H-ap. 508, Brasília-DF 70.342-080, Brazil","Soares, J.E., Instituto de Geociências, Departamento de Geologia Geral e Aplicada, Universidade de Brasília, Campus Universitario Darci Ribeiro, Brasília-DF 70910-900, Brazil; Berrocal, J., Instituto de Astronomia Geofísica e Ciências Atmosféricas, Universidade de São Paulo, Rua do Matão 1226, São Paulo-SP 05508-900, Brazil; Fuck, R.A., Instituto de Geociências, Departamento de Geologia Geral e Aplicada, Universidade de Brasília, Campus Universitario Darci Ribeiro, Brasília-DF 70910-900, Brazil; Mooney, W.D., U.S. Geological Survey, 345 Middlefield Road, Menlo Park, CA 94025-3591, United States; Ventura, D.B.R., Instituto de Geociências, Departamento de Geologia Geral e Aplicada, Universidade de Brasília, Campus Universitario Darci Ribeiro, Brasília-DF 70910-900, Brazil, S.Q.S. 103-bloco H-ap. 508, Brasília-DF 70.342-080, Brazil"
"Baines S.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882828358&doi=10.1016%2fB0-08-044854-2%2f00376-X&partnerID=40&md5=1eb5a5cec58e276a424ded2747edbd91","Universidade de Brasília, Brasília, Brazil","Baines, S., Universidade de Brasília, Brasília, Brazil"
"Magalhães I.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882824413&doi=10.1016%2fB0-08-044854-2%2f00409-0&partnerID=40&md5=d402400f3290c6a373ad1fb848f80697","Universidade de Brasilia, Brasilia, Brazil","Magalhães, I., Universidade de Brasilia, Brasilia, Brazil"
"Bortoni-Ricardo S.M.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882823089&doi=10.1016%2fB0-08-044854-2%2f00356-4&partnerID=40&md5=2cc9c67d0558eb57970cb743b63bc938","University of Brasilia, Brasilia, Brazil","Bortoni-Ricardo, S.M., University of Brasilia, Brasilia, Brazil"
"Piratelli-Filho A., Soares-Neto G.G.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877787416&partnerID=40&md5=315f6e1e1dc77651dcb0c51dbf2129da","Dept. Mechanical Engineering, Faculty of Technology, University of Brasilia, Brasilia, Brazil","Piratelli-Filho, A., Dept. Mechanical Engineering, Faculty of Technology, University of Brasilia, Brasilia, Brazil; Soares-Neto, G.G., Dept. Mechanical Engineering, Faculty of Technology, University of Brasilia, Brasilia, Brazil"
"De Souza Vianna J.N., De Almeida M.E.K., Diniz A.C.G.C., Oliveira A.B.S.",2006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877769731&partnerID=40&md5=46b24c646fc2606e4fad499bbe16fe49","Laboratório de Metrologia Dinâmica da Universidade de Brasília, LMD-UnB, Brasília, Brazil","De Souza Vianna, J.N., Laboratório de Metrologia Dinâmica da Universidade de Brasília, LMD-UnB, Brasília, Brazil; De Almeida, M.E.K., Laboratório de Metrologia Dinâmica da Universidade de Brasília, LMD-UnB, Brasília, Brazil; Diniz, A.C.G.C., Laboratório de Metrologia Dinâmica da Universidade de Brasília, LMD-UnB, Brasília, Brazil; Oliveira, A.B.S., Laboratório de Metrologia Dinâmica da Universidade de Brasília, LMD-UnB, Brasília, Brazil"
