Authors,Year,Link,Affiliations,Authors with affiliations
"Chaves A.A.A., Lacerda M.P.C., Kato E., Goedert W.J., Ramos M.L.G.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650133028&partnerID=40&md5=1402a0d222257e49f07a1aa865dd9e6a","Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil","Chaves, A.A.A., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil; Lacerda, M.P.C., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil; Kato, E., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil; Goedert, W.J., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil; Ramos, M.L.G., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, Campus Darcy Ribeiro, ICC Ala Sul, Caixa postal 4508, 70910-960 Brasília (DF), Brazil"
"Da Rocha Neto J.F., Maluf J.W., Ulhoa S.C.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651326798&doi=10.1103%2fPhysRevD.82.124035&partnerID=40&md5=96e9adc0e7cdffbc2b45e95103c2e9ff","Instituto de Física, Universidade de Brasília, 70910-900, Brasilia DF, Brazil; Instituto de Ciência e Tecnologia, Universidade Federal dos Vales do Jequitinhonha e Mucuri, 39100-000, Diamantina MG, Brazil","Da Rocha Neto, J.F., Instituto de Física, Universidade de Brasília, 70910-900, Brasilia DF, Brazil; Maluf, J.W., Instituto de Ciência e Tecnologia, Universidade Federal dos Vales do Jequitinhonha e Mucuri, 39100-000, Diamantina MG, Brazil; Ulhoa, S.C., Instituto de Física, Universidade de Brasília, 70910-900, Brasilia DF, Brazil"
"Soares S.G., Da Rocha A.F., De A. Barbosa T.M.G., De Matos Araújo R.A.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650114685&doi=10.1109%2fHIS.2010.5600016&partnerID=40&md5=e723e627df56206351fd510114128cc2","Systems and Robotics Institute, University of Coimbra, Coimbra, Portugal; Department of Electrical Engineering, University of Brasília, Brasília, Brazil; Department of Computing, Pontifical Catholic University of Goiás, Goiânia, Brazil","Soares, S.G., Systems and Robotics Institute, University of Coimbra, Coimbra, Portugal; Da Rocha, A.F., Department of Electrical Engineering, University of Brasília, Brasília, Brazil; De A. Barbosa, T.M.G., Department of Computing, Pontifical Catholic University of Goiás, Goiânia, Brazil; De Matos Araújo, R.A., Systems and Robotics Institute, University of Coimbra, Coimbra, Portugal"
"Bezerra A.M.R., Marinho-Filho J.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650471547&partnerID=40&md5=7511973a20e154c4e6e8503efe1161f5","Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília (CEP 70910-900), Brasília, DF, Brazil","Bezerra, A.M.R., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília (CEP 70910-900), Brasília, DF, Brazil; Marinho-Filho, J., Departamento de Zoologia, Instituto de Biologia, Universidade de Brasília (CEP 70910-900), Brasília, DF, Brazil"
"Bezerra A.M.R., Bonvicino C.R., Menezes A.A.N., Marinho-Filho J.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650377205&partnerID=40&md5=8e9b6d4ccecaf9260e5a28a6d4790c8e","Departamento de Zoologia, Universidade de Brasília, CEP 70910-900, Brasília, DF, Brazil; Programa de Genética, CPQ, Instituto Nacional de Câncer, CEP 20231-050, Rio de Janeiro, RJ, Brazil; PPG Genética, IB, Universidade Federal do Rio de Janeiro, CEP 21944-970, Rio de Janeiro, RJ, Brazil","Bezerra, A.M.R., Departamento de Zoologia, Universidade de Brasília, CEP 70910-900, Brasília, DF, Brazil; Bonvicino, C.R., Programa de Genética, CPQ, Instituto Nacional de Câncer, CEP 20231-050, Rio de Janeiro, RJ, Brazil; Menezes, A.A.N., PPG Genética, IB, Universidade Federal do Rio de Janeiro, CEP 21944-970, Rio de Janeiro, RJ, Brazil; Marinho-Filho, J., Departamento de Zoologia, Universidade de Brasília, CEP 70910-900, Brasília, DF, Brazil"
"Tecles P.L., Tabak B.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957700836&doi=10.1016%2fj.ejor.2010.06.007&partnerID=40&md5=bde6d0c310c2edf5e553c20f2af0c708","Departamento de Economia, Universidade de Brasília, Campus Universitário - Asa Norte, 70910-900 Brasília, DF, Brazil; Banco Central Do Brasil, DEPEP, SBS Quadra 3, Bloco B, Ed. Sede, 9 andar, 70074-900 Brasilia, DF, Brazil; Graduate Programa in Economics, Campus II, SGAN 916 Modulo A, CEP 70790-160/Brasília, DF, Brazil","Tecles, P.L., Departamento de Economia, Universidade de Brasília, Campus Universitário - Asa Norte, 70910-900 Brasília, DF, Brazil; Tabak, B.M., Banco Central Do Brasil, DEPEP, SBS Quadra 3, Bloco B, Ed. Sede, 9 andar, 70074-900 Brasilia, DF, Brazil, Graduate Programa in Economics, Campus II, SGAN 916 Modulo A, CEP 70790-160/Brasília, DF, Brazil"
"Silva C.P., Santos C., Silva C.R.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649979710&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.757&partnerID=40&md5=a9032ea6c04762ed1e8328dd9155700c","Universidade de Brasília, Brasília- DF, Brazil; EEL, USP, Lorena-SP, Brazil","Silva, C.P., Universidade de Brasília, Brasília- DF, Brazil; Santos, C., EEL, USP, Lorena-SP, Brazil; Silva, C.R.M., Universidade de Brasília, Brasília- DF, Brazil"
"Rangel F.C., De Oliveira H.C.B., Montel A.L.B., Mundim K.C.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956965374&doi=10.1016%2fj.physa.2010.06.030&partnerID=40&md5=aabe7550f8a1e69169b2ec6d89d28a77","Instituto de Qumica, Universidade de Braslia, 70919-970 Braslia (DF), Brazil; Departamento de Engenharia Civil, Universidade Federal Do Tocantins, 77001-090 Palmas (TO), Brazil","Rangel, F.C., Instituto de Qumica, Universidade de Braslia, 70919-970 Braslia (DF), Brazil; De Oliveira, H.C.B., Instituto de Qumica, Universidade de Braslia, 70919-970 Braslia (DF), Brazil; Montel, A.L.B., Instituto de Qumica, Universidade de Braslia, 70919-970 Braslia (DF), Brazil, Departamento de Engenharia Civil, Universidade Federal Do Tocantins, 77001-090 Palmas (TO), Brazil; Mundim, K.C., Instituto de Qumica, Universidade de Braslia, 70919-970 Braslia (DF), Brazil"
"Muñoz R.A., Rodriguez J.E., Santos C., Silva C.R.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649960916&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.989&partnerID=40&md5=218231f0d7ba816cfba7e71dbe7239eb","Universidade de Brasília, Brasília- DF, Brazil; Universidade do Cauca, Popayán, Colombia; EEL, USP, Lorena-SP, Brazil","Muñoz, R.A., Universidade de Brasília, Brasília- DF, Brazil; Rodriguez, J.E., Universidade do Cauca, Popayán, Colombia; Santos, C., EEL, USP, Lorena-SP, Brazil; Silva, C.R.M., Universidade de Brasília, Brasília- DF, Brazil"
"Chen Y.A., Silva C.R.M., Rowe D.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649957937&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.341&partnerID=40&md5=0ca4f5322b2eb31a76f2e8689a083ac5","Instituto Nacional de Pesquisas Espaciais - INPE/LAS, 12227-900, São José dos Campos, SP, Brazil; Universidade de Brasília - UnB, 70910-900, Brasília, DF, Brazil; School of Engineering, University of Wales, CF2 1XH, Cardiff, United Kingdom","Chen, Y.A., Instituto Nacional de Pesquisas Espaciais - INPE/LAS, 12227-900, São José dos Campos, SP, Brazil; Silva, C.R.M., Universidade de Brasília - UnB, 70910-900, Brasília, DF, Brazil; Rowe, D.M., School of Engineering, University of Wales, CF2 1XH, Cardiff, United Kingdom"
"Muñoz R.A., Rodrigues A.C., Santos C., Silva C.R.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649948276&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.652&partnerID=40&md5=fb737f78932c910fe6ed5e9f89c13c42","Universidade de Brasília, Brasília- DF, Brazil; UFSCar, São Carlos, Brazil; EEL- USP, Lorena-SP, Brazil","Muñoz, R.A., Universidade de Brasília, Brasília- DF, Brazil; Rodrigues, A.C., UFSCar, São Carlos, Brazil; Santos, C., EEL- USP, Lorena-SP, Brazil; Silva, C.R.M., Universidade de Brasília, Brasília- DF, Brazil"
"Henriques V.A.R., Taddei E.B., Silva C.R.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649938069&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.118&partnerID=40&md5=92cc4a0e028a6fe7642ea7272fdaf74d","Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José Dos Campos -SP, 12228-904, Brazil; Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília-DF 70910-900, Brazil","Henriques, V.A.R., Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José Dos Campos -SP, 12228-904, Brazil; Taddei, E.B., Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José Dos Campos -SP, 12228-904, Brazil; Silva, C.R.M., Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília-DF 70910-900, Brazil, "
"Chena Y.A., Silva C.R.M., Rowe D.M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649930140&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.347&partnerID=40&md5=b798acad8d7070fd8739f68fce6a72d4","Instituto Nacional de Pesquisas Espaciais - INPE/LAS, 12227-900, São José dos Campos, SP, Brazil; Universidade de Brasília- UnB, 70910- 900, Brasília, DF, Brazil; School of Engineering, University of Wales, CF2 1XH, Cardiff, United Kingdom","Chena, Y.A., Instituto Nacional de Pesquisas Espaciais - INPE/LAS, 12227-900, São José dos Campos, SP, Brazil; Silva, C.R.M., Universidade de Brasília- UnB, 70910- 900, Brasília, DF, Brazil; Rowe, D.M., School of Engineering, University of Wales, CF2 1XH, Cardiff, United Kingdom"
"Aragón F.H., Coaquira J.A.H., Hidalgo P., Brito S.L.M., Gouvêa D., Castro R.H.R.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649813870&doi=10.1088%2f0953-8984%2f22%2f49%2f496003&partnerID=40&md5=3ba1dd0e829473cc6522d8527d2f777a","Núcleo de Física Aplicada, Institute of Physics, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Faculdade Gama - FGA, Sector Central - Gama, Universidade de Brasília, Brasília, DF 72405-610, Brazil; Department of Metallurgical and Materials Engineering, Escola Politécnica, Universidade de São Paulo, São Paulo, SP 05508-900, Brazil; Chemical Engineering and Materials Science Department, NEAT ORU, University of California, Davis, CA 95616, United States","Aragón, F.H., Núcleo de Física Aplicada, Institute of Physics, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Coaquira, J.A.H., Núcleo de Física Aplicada, Institute of Physics, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Hidalgo, P., Faculdade Gama - FGA, Sector Central - Gama, Universidade de Brasília, Brasília, DF 72405-610, Brazil; Brito, S.L.M., Department of Metallurgical and Materials Engineering, Escola Politécnica, Universidade de São Paulo, São Paulo, SP 05508-900, Brazil; Gouvêa, D., Department of Metallurgical and Materials Engineering, Escola Politécnica, Universidade de São Paulo, São Paulo, SP 05508-900, Brazil; Castro, R.H.R., Chemical Engineering and Materials Science Department, NEAT ORU, University of California, Davis, CA 95616, United States"
"Reis D.A.P., Moura Neto C., Barboza M.J.R., Silva H.R., Silva C.R.M., Couto A.A.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649940901&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.221&partnerID=40&md5=2004629169c3e8346028ac1541e46333","Instituto Tecnológico de Aeronáutica, Divisão de Eng. Mecânica, S. J. Campos, Brazil; Escola de Engenharia Química de Lorena, EEL-USP, Lorena, Brazil; Universidade de Brasília, UNB, Brasília, Brazil; Instituto de Pesquisas Energéticas e Nucleares, IPEN, São José dos Campos, Brazil","Reis, D.A.P., Instituto Tecnológico de Aeronáutica, Divisão de Eng. Mecânica, S. J. Campos, Brazil; Moura Neto, C., Instituto Tecnológico de Aeronáutica, Divisão de Eng. Mecânica, S. J. Campos, Brazil; Barboza, M.J.R., Escola de Engenharia Química de Lorena, EEL-USP, Lorena, Brazil; Silva, H.R., Escola de Engenharia Química de Lorena, EEL-USP, Lorena, Brazil; Silva, C.R.M., Universidade de Brasília, UNB, Brasília, Brazil; Couto, A.A., Instituto de Pesquisas Energéticas e Nucleares, IPEN, São José dos Campos, Brazil"
"Henriques V.A.R., Silva C.R.M., Cairo C.A.A., Galvani E.T.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649913772&doi=10.4028%2fwww.scientific.net%2fMSF.660-661.112&partnerID=40&md5=650f4e8b846ea58e87c58f8d9854ffd1","AMR, Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José dos Campos -SP, 12228-904, Brazil; Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília-DF 70910-900, Brazil; ITA - Instituto Tecnológico de Aeronáutica, IAE, CTA, São José dos Campos -SP, 12228-904, Brazil","Henriques, V.A.R., AMR, Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José dos Campos -SP, 12228-904, Brazil; Silva, C.R.M., Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília-DF 70910-900, Brazil; Cairo, C.A.A., AMR, Divisão de Materiais, Instituto de Aeronáutica e Espaço (IAE/CTA), São José dos Campos -SP, 12228-904, Brazil; Galvani, E.T., ITA - Instituto Tecnológico de Aeronáutica, IAE, CTA, São José dos Campos -SP, 12228-904, Brazil"
"Rodríguez de la Vega R.C., Schwartz E.F., Possani L.D.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954706736&doi=10.1016%2fj.toxicon.2009.11.010&partnerID=40&md5=297c9260b83a5ae18826197dfe5b96d1","Structural and Computational Biology/Genome Biology Units, European Molecular Biology Laboratory, 69117 Heidelberg, Germany; Departamento de Ciências Fisiológicas, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Departamento de Medicina Molecular y Bioprocesos, Instituto de Biotecnología, Universidad Nacional Autónoma de México, Av. Universidad 2001, Apartado Postal 510-3, Cuernavaca 62210, Mexico","Rodríguez de la Vega, R.C., Structural and Computational Biology/Genome Biology Units, European Molecular Biology Laboratory, 69117 Heidelberg, Germany; Schwartz, E.F., Departamento de Ciências Fisiológicas, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF 70910-900, Brazil; Possani, L.D., Departamento de Medicina Molecular y Bioprocesos, Instituto de Biotecnología, Universidad Nacional Autónoma de México, Av. Universidad 2001, Apartado Postal 510-3, Cuernavaca 62210, Mexico"
"Alcantara G.B., Paterno L.G., Fonseca F.J., Lima E.C.D., Morais P.C., Soler M.A.G.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649911080&doi=10.1063%2f1.3482361&partnerID=40&md5=483f37b2d662d0e27ad9f8d88b0dcb2f","Universidade de Brasilia, Instituto de Fisica, Brasilia-DF 70910-900, Brazil; Universidade de São Paulo, EPUSP, Depto. de Engenharia de Sistemas Eletronicos, São Paulo-SP 05508-900, Brazil; Universidade Federal de Goias, Instituto de Quimica, Goiania-GO 74001-970, Brazil","Alcantara, G.B., Universidade de Brasilia, Instituto de Fisica, Brasilia-DF 70910-900, Brazil; Paterno, L.G., Universidade de Brasilia, Instituto de Fisica, Brasilia-DF 70910-900, Brazil; Fonseca, F.J., Universidade de São Paulo, EPUSP, Depto. de Engenharia de Sistemas Eletronicos, São Paulo-SP 05508-900, Brazil; Lima, E.C.D., Universidade Federal de Goias, Instituto de Quimica, Goiania-GO 74001-970, Brazil; Morais, P.C., Universidade de Brasilia, Instituto de Fisica, Brasilia-DF 70910-900, Brazil; Soler, M.A.G., Universidade de Brasilia, Instituto de Fisica, Brasilia-DF 70910-900, Brazil"
"Crespo A.M.F., Weigang L.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649899254&doi=10.1109%2fWI-IAT.2010.184&partnerID=40&md5=83f1beeb2cf76f2e9fd4d0246bde0e34","CINDACTA I, Brazilian Air Force, Brazil; TransLab., University of Brasilia, Brazil","Crespo, A.M.F., CINDACTA I, Brazilian Air Force, Brazil; Weigang, L., TransLab., University of Brasilia, Brazil"
"Costa I.F., Mocellin A.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649870791&doi=10.1063%2f1.3479858&partnerID=40&md5=f80f7fed2271ca887a245791cc39cb41","University of Brasilia, 70919-970, Brasilia, DF, Brazil","Costa, I.F., University of Brasilia, 70919-970, Brasilia, DF, Brazil; Mocellin, A., University of Brasilia, 70919-970, Brasilia, DF, Brazil"
"Duarte J.C., Lima-Marques M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649861698&partnerID=40&md5=3abf3801a1942fdad110b8b557441a5f","Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil","Duarte, J.C., Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil; Lima-Marques, M., Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil"
"Duarte J.C., Lima-Marques M.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649851540&partnerID=40&md5=1d81c1d2aa2bcb6b156d37f9977aeec6","Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil","Duarte, J.C., Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil; Lima-Marques, M., Centre for Research on Architecture of Information, University of Brasilia, Campus, Brazilia, Brazil"
"Ramalho M.V.C., Azevedo J.L.F.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649870144&partnerID=40&md5=37c73b899a2d93ce1355a25d84f5fcad","Instituto de Física, Universidade de Brasília, Caixa Postal 04455, Brasília, DF, 70919-970, Brazil; Departamento de Ciência e Tecnologia Aeroespacial, Aerodynamics Division, Instituto de Aeronáutica e Espaço, São José dos Campos, SP, 12228-903, Brazil","Ramalho, M.V.C., Instituto de Física, Universidade de Brasília, Caixa Postal 04455, Brasília, DF, 70919-970, Brazil; Azevedo, J.L.F., Departamento de Ciência e Tecnologia Aeroespacial, Aerodynamics Division, Instituto de Aeronáutica e Espaço, São José dos Campos, SP, 12228-903, Brazil"
"Lobo M.E., Araújo M.L.B., Tomaz C.A.B., Allam N.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891931375&doi=10.1136%2fbcr.05.2010.3021&partnerID=40&md5=800e59f1ccf07554f84bb98281ed6829","Department of Neurology, Hospital Universitário de Brasília, Brasilia, Brazil; Department of Neuroradiology, Universidade de São Paulo, São Paulo, Brazil; Neurosciences and Behaviour Laboratory, Universidade de Brasília, Brasília, Brazil; Department of Neurology, Hospital de Base do Distrito Federal, Brasilia, Brazil","Lobo, M.E., Department of Neurology, Hospital Universitário de Brasília, Brasilia, Brazil; Araújo, M.L.B., Department of Neuroradiology, Universidade de São Paulo, São Paulo, Brazil; Tomaz, C.A.B., Neurosciences and Behaviour Laboratory, Universidade de Brasília, Brasília, Brazil; Allam, N., Department of Neurology, Hospital de Base do Distrito Federal, Brasilia, Brazil"
"Vanzella P., Glenn Schellenberg E.",2010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649753935&doi=10.1371%2fjournal.pone.0015449&partnerID=40&md5=234fae969b1b78d5bd668913729235bf","Department of Music, University of Brasilia, Brasília, Brazil; Department of Psychology, University of Toronto, Mississauga, ON, Canada","Vanzella, P., Department of Music, University of Brasilia, Brasília, Brazil; Glenn Schellenberg, E., Department of Psychology, University of Toronto, Mississauga, ON, Canada"
