Authors,Year,Link,Affiliations,Authors with affiliations
"Winge H.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644546597&doi=10.1038%2fhdy.1965.2&partnerID=40&md5=8fad2e8f9d0204b61ba1c4ac8705a330","Departamento de Genética, Universidade de Brasilia, Brasilia, Brazil","Winge, H., Departamento de Genética, Universidade de Brasilia, Brasilia, Brazil"
"Tercafs R.R.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013835378&doi=10.3109%2f13813456509084899&partnerID=40&md5=883301ba99b0e7ca456cf8ca046db1c3","Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil","Tercafs, R.R., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil"
"Franca E.P., Ribeiro C.C., Teitakowski M., Londres H., Santos P.L., Albuquerque H.A.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013825485&doi=10.1097%2f00004032-196512000-00025&partnerID=40&md5=c23a4cfeeddd7800594e56028f2def1c","Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil","Franca, E.P., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Ribeiro, C.C., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Teitakowski, M., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Londres, H., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Santos, P.L., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Albuquerque, H.A., Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil"
"Azevedo M.F., Trancoso W.L.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549203955&doi=10.1016%2f0020-708X%2865%2990167-5&partnerID=40&md5=28fcae715d538f7ce2a412a5099be858","University of Brazil, Guanabara State University, Brazil","Azevedo, M.F., University of Brazil, Guanabara State University, Brazil; Trancoso, W.L., University of Brazil, Guanabara State University, Brazil"
"Gilbert B., Duarte A.P., Nakagawa Y., Joule J.A., Flores S.E., Aguayo Brissolese J., Campello J., Carrazzoni E.P., Owellen R.J., Blossey E.C., Brown Jr. K.S., Djerassi C.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013779940&doi=10.1016%2f0040-4020%2865%2980057-6&partnerID=40&md5=29a4dcb71b27e623a3d94055f9c009fe","Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Department of Chemistry, Standford University, CA, United States","Gilbert, B., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Duarte, A.P.; Nakagawa, Y., Department of Chemistry, Standford University, CA, United States; Joule, J.A., Department of Chemistry, Standford University, CA, United States; Flores, S.E., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Aguayo Brissolese, J., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Campello, J., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Carrazzoni, E.P., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Owellen, R.J., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Blossey, E.C., Department of Chemistry, Standford University, CA, United States; Brown Jr., K.S., Centro de Pesquisas de Produtos Naturais, Universidade do Brasil, Rio de Janeiro ZC82, Brazil; Djerassi, C., Department of Chemistry, Standford University, CA, United States"
"Barnes M.F., Ollis W.D., Sutherland I.O., Gottlieb O.R., Taveira Magalhães M.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011279374&doi=10.1016%2fS0040-4020%2801%2993926-2&partnerID=40&md5=01deb8e511dfe2bb8c3d0a93e69d071a","Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. and I.O.S. Department of Chemistry, The University, Sheffield, England); Departamento de Química Orgânica, Universidade de Brasilia, Brazil","Barnes, M.F., Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. and I.O.S. Department of Chemistry, The University, Sheffield, England); Ollis, W.D., Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. and I.O.S. Department of Chemistry, The University, Sheffield, England); Sutherland, I.O., Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. and I.O.S. Department of Chemistry, The University, Sheffield, England); Gottlieb, O.R., Departamento de Química Orgânica, Universidade de Brasilia, Brazil; Taveira Magalhães, M., Departamento de Química Orgânica, Universidade de Brasilia, Brazil"
"Franca E.P., Almeida J.C., Becker J., Emmerich M.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041391233&doi=10.1097%2f00004032-196508000-00002&partnerID=40&md5=2fca90c9682f7890c782036e36ba3871","Instituto de Boifisica, Univ. do Brasil, Rio de Janeiro, Brazil; Instituto de Fisica, Pontificia Universidade Catolica, Rio de Janeiro, Brazil; Institute of Environmental Medicine, New York University Medical Center, New York, NY, United States","Franca, E.P., Instituto de Boifisica, Univ. do Brasil, Rio de Janeiro, Brazil, Instituto de Fisica, Pontificia Universidade Catolica, Rio de Janeiro, Brazil, Institute of Environmental Medicine, New York University Medical Center, New York, NY, United States; Almeida, J.C., Instituto de Boifisica, Univ. do Brasil, Rio de Janeiro, Brazil, Instituto de Fisica, Pontificia Universidade Catolica, Rio de Janeiro, Brazil, Institute of Environmental Medicine, New York University Medical Center, New York, NY, United States; Becker, J., Instituto de Boifisica, Univ. do Brasil, Rio de Janeiro, Brazil, Instituto de Fisica, Pontificia Universidade Catolica, Rio de Janeiro, Brazil, Institute of Environmental Medicine, New York University Medical Center, New York, NY, United States; Emmerich, M., Instituto de Boifisica, Univ. do Brasil, Rio de Janeiro, Brazil, Instituto de Fisica, Pontificia Universidade Catolica, Rio de Janeiro, Brazil"
"Eyton W.B., Ollis W.D., Fineberg M., Gottlieb O.R., Salignac de Souza Guimarães I., Taveira Magalhães M.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011233566&doi=10.1016%2fS0040-4020%2801%2993925-0&partnerID=40&md5=020feff283b3c1d8b47cf672ba4f7dbe","Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. Department of Chemistry, The University, Sheffield, England); Divisão de Tecnologia Agrícola e Alimentar, Ministério da Agricultura, Rio de Janiero, Brasil. (Present address of W.B.E., O.R.G. and M.T.M. Departamento de Química Orgânica, Universidade de Brasilia, Brasil)","Eyton, W.B., Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. Department of Chemistry, The University, Sheffield, England); Ollis, W.D., Department of Organic Chemistry, The University, Bristol, England, (Present address of W.D.O. Department of Chemistry, The University, Sheffield, England); Fineberg, M., Divisão de Tecnologia Agrícola e Alimentar, Ministério da Agricultura, Rio de Janiero, Brasil. (Present address of W.B.E., O.R.G. and M.T.M. Departamento de Química Orgânica, Universidade de Brasilia, Brasil); Gottlieb, O.R., Divisão de Tecnologia Agrícola e Alimentar, Ministério da Agricultura, Rio de Janiero, Brasil. (Present address of W.B.E., O.R.G. and M.T.M. Departamento de Química Orgânica, Universidade de Brasilia, Brasil); Salignac de Souza Guimarães, I., Divisão de Tecnologia Agrícola e Alimentar, Ministério da Agricultura, Rio de Janiero, Brasil. (Present address of W.B.E., O.R.G. and M.T.M. Departamento de Química Orgânica, Universidade de Brasilia, Brasil); Taveira Magalhães, M., Divisão de Tecnologia Agrícola e Alimentar, Ministério da Agricultura, Rio de Janiero, Brasil. (Present address of W.B.E., O.R.G. and M.T.M. Departamento de Química Orgânica, Universidade de Brasilia, Brasil)"
"Lieberman M., Paes De Carvalho A.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011238344&doi=10.1085%2fjgp.49.2.365&partnerID=40&md5=ab18de3498aa9d040af805332f3f9fc4","Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States; Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Carnegie Institution of Washington, Department of Embryology, Baltimore, MD, United States; Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil","Lieberman, M., Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil, Carnegie Institution of Washington, Department of Embryology, Baltimore, MD, United States; Paes De Carvalho, A., Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil"
"Lieberman M., Paes De Carvalho A.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011122775&doi=10.1085%2fjgp.49.2.351&partnerID=40&md5=d1d658d4afc624996574a26b49adcda9","Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States; Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil; Carnegie Institution of Washington, Department of Embryology, Baltimore, MD, United States; Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil","Lieberman, M., Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil, Carnegie Institution of Washington, Department of Embryology, Baltimore, MD, United States; Paes De Carvalho, A., Department of Physiology, State University of New York, Downstate Medical Center, Brooklyn, NY, United States, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil, Instituto de Biofisica, Universidade do Brasil, Rio de Janeiro, Brazil"
"Chin C., Jones E.R.H., Thaller V., Aplin R.T., Durham L.J., Cascon S.C., Mors W.B., Tursch B.M.",1965,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746300871&doi=10.1039%2fC19650000152&partnerID=40&md5=076153705f80dc5b47c664561c565f57","Dyson Perrins Laboratory, Oxford University; Department of Chemistry, Stanford University, United States; Divisão de Technologia Agricola e Alimentar, Ministério da Agricultura, Universidade Do Brasil, Rio de Janeiro; Centro de Pesquisas de Produtos Naturais, Faculdade Nacional de Farmácia, Universidade Do Brasil, Rio de Janeiro","Chin, C., Dyson Perrins Laboratory, Oxford University; Jones, E.R.H., Dyson Perrins Laboratory, Oxford University; Thaller, V., Dyson Perrins Laboratory, Oxford University; Aplin, R.T., Department of Chemistry, Stanford University, United States; Durham, L.J., Department of Chemistry, Stanford University, United States; Cascon, S.C., Divisão de Technologia Agricola e Alimentar, Ministério da Agricultura, Universidade Do Brasil, Rio de Janeiro, Centro de Pesquisas de Produtos Naturais, Faculdade Nacional de Farmácia, Universidade Do Brasil, Rio de Janeiro; Mors, W.B., Divisão de Technologia Agricola e Alimentar, Ministério da Agricultura, Universidade Do Brasil, Rio de Janeiro, Centro de Pesquisas de Produtos Naturais, Faculdade Nacional de Farmácia, Universidade Do Brasil, Rio de Janeiro; Tursch, B.M., Divisão de Technologia Agricola e Alimentar, Ministério da Agricultura, Universidade Do Brasil, Rio de Janeiro, Centro de Pesquisas de Produtos Naturais, Faculdade Nacional de Farmácia, Universidade Do Brasil, Rio de Janeiro"
"Lima O., Andrade G.O.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941324984&doi=10.1159%2f000229710&partnerID=40&md5=71c6cec254a92f80232c0790b49f8a0a","Department of Immunology, primeria Cadeira de Clinica Medica, Universidade do Brasil, Av. Rio Branco, 277, Rio de Janeiro, Brazil","Lima, O., Department of Immunology, primeria Cadeira de Clinica Medica, Universidade do Brasil, Av. Rio Branco, 277, Rio de Janeiro, Brazil; Andrade, G.O., Department of Immunology, primeria Cadeira de Clinica Medica, Universidade do Brasil, Av. Rio Branco, 277, Rio de Janeiro, Brazil"
"Lobo L.C.G., Fridman J., Rebello M.A., Hargreaves F., Figueiredo J.G.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013899172&doi=10.1016%2f0026-0495%2866%2990147-8&partnerID=40&md5=60e344abcd810c0082edbd6fffa32e1c","Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil","Lobo, L.C.G., Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Fridman, J., Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Rebello, M.A., Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Hargreaves, F., Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Figueiredo, J.G., Clinical Radioisotope Unit, Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil"
"Carvalho O.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013878246&doi=10.1111%2fj.1469-8749.1966.tb08270.x&partnerID=40&md5=b2c176b62f721c739259bbc76c165291","Paediatrician to the Orthopedic Department, University of Brazil, Rua Santa Clara, Rio de Janeiro, Brazil","Carvalho, O., Paediatrician to the Orthopedic Department, University of Brazil, Rua Santa Clara, Rio de Janeiro, Brazil"
"Lima O.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013868148&doi=10.1159%2f000229697&partnerID=40&md5=8978bf4af9ad2d2be943c5bafe1086ac","Department of Immunology, Cadeira de Clinica Medica, Universidade do Brasil, Av. Rio Branco 227, Rio de Janeiro, Brazil","Lima, O., Department of Immunology, Cadeira de Clinica Medica, Universidade do Brasil, Av. Rio Branco 227, Rio de Janeiro, Brazil"
"Feigl F., Caldas A., Ben-Dor L.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49949132194&doi=10.1016%2f0003-2670%2866%2980042-9&partnerID=40&md5=26c2d82470203cd77883398974cfd4ca","Laboratorio da Producao Mineral, Ministerio das Minas e Energia, Rio de JaneiroBrasil; Escola Nacional de Quimica, Universidade do Brasil, Rio de JaneiroBrasil; Institute of Inorganic and Analytical Chemistry, Hebrew University, JerusalemIsrael","Feigl, F., Laboratorio da Producao Mineral, Ministerio das Minas e Energia, Rio de JaneiroBrasil; Caldas, A., Escola Nacional de Quimica, Universidade do Brasil, Rio de JaneiroBrasil; Ben-Dor, L., Institute of Inorganic and Analytical Chemistry, Hebrew University, JerusalemIsrael"
"Alves H.M., Arndt V.H., Ollis W.D., Eyton W.B., Gottlieb O.R., Magalhães M.T.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001126972&doi=10.1016%2fS0031-9422%2800%2986130-0&partnerID=40&md5=40f422fe70ede6db2b3a2e6374f494c9","Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Department of Chemistry, The University, Sheffield, England, United Kingdom; Departamento de Química Orgânica, Universidade de Brasilia, Brazil","Alves, H.M., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Arndt, V.H., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Ollis, W.D., Department of Chemistry, The University, Sheffield, England, United Kingdom; Eyton, W.B., Departamento de Química Orgânica, Universidade de Brasilia, Brazil; Gottlieb, O.R., Departamento de Química Orgânica, Universidade de Brasilia, Brazil; Magalhães, M.T., Departamento de Química Orgânica, Universidade de Brasilia, Brazil"
"R. Gottlieb O., Magalhães M.T., Stefani G.M.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000535195&doi=10.1016%2fS0040-4020%2801%2982251-1&partnerID=40&md5=fefb5a9c1c860440b4fe319fcdf4939d","Departamento de Química Orgânica, Universidade de Brasília, Brasília, Brazil; Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Department of Chemistry, Royal College of Advanced Technology, Salford, Lancashire England, United Kingdom","R. Gottlieb, O., Departamento de Química Orgânica, Universidade de Brasília, Brasília, Brazil; Magalhães, M.T., Department of Chemistry, Royal College of Advanced Technology, Salford, Lancashire England, United Kingdom; Stefani, G.M., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil"
"Gottlieb O.R., Magalhães M.T., Camey M., Mesquita A.A.L., de Barros Corrêa D.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000410431&doi=10.1016%2fS0040-4020%2801%2982250-X&partnerID=40&md5=08a5742426b8a24b2c68d7aa7b7a7a2c","Departamento de Química Orgânica, Universidade de Brasília, Brasília, Brazil; Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Department of Chemistry, Royal College of Advanced Technology, Salford, Lancashire England, United Kingdom","Gottlieb, O.R., Departamento de Química Orgânica, Universidade de Brasília, Brasília, Brazil; Magalhães, M.T., Department of Chemistry, Royal College of Advanced Technology, Salford, Lancashire England, United Kingdom; Camey, M., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; Mesquita, A.A.L., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil; de Barros Corrêa, D., Instituto de Química Básica, Universidade de Minas Gerais, Belo Horizonte, Brazil"
"de Mello W.C., Chang Y.C.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014018284&doi=10.1007%2fBF01902441&partnerID=40&md5=1506e15f37e56c2fed45bab057d20ac1","Instituto de Biofísica, Universidade do Brasil, Rio de Janeiro, Brazil","de Mello, W.C., Instituto de Biofísica, Universidade do Brasil, Rio de Janeiro, Brazil; Chang, Y.C., Instituto de Biofísica, Universidade do Brasil, Rio de Janeiro, Brazil"
"Guimaräes J.P.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014018125&doi=10.1007%2fBF01902428&partnerID=40&md5=15e72b83685543e8320d3cfefb8c6532","Dep. de Patologia e Imunologia, Instituto Central de Biologia, Universidade de Brasilia, Brasilia, D.F., Brazil","Guimaräes, J.P., Dep. de Patologia e Imunologia, Instituto Central de Biologia, Universidade de Brasilia, Brasilia, D.F., Brazil"
"Hofer O.C., Ferreira R.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043172099&partnerID=40&md5=297bd6a81fd6d4de2cf8aada97d1379a","Department of Chemistry, Columbia University, New York, NY 10027, United States; University of Brasilia, Brazil; Chemistry Department, Indiana University, Bloomington, IN 47405, United States","Hofer, O.C., Department of Chemistry, Columbia University, New York, NY 10027, United States; Ferreira, R., Department of Chemistry, Columbia University, New York, NY 10027, United States, University of Brasilia, Brazil, Chemistry Department, Indiana University, Bloomington, IN 47405, United States"
"De Carvalho A.P., Hoffman B.F., Langan W.B.",1966,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014029685&doi=10.1038%2f211938a0&partnerID=40&md5=4b11dc6dac98ceb860763d076338f763","Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Department of Pharmacology, College of Physicians and Surgeons, Columbia University, New York, NY, United States; Department of Physiology, Villanova University, PA, United States","De Carvalho, A.P., Institute of Biophysics, University of Brazil, Rio de Janeiro, Brazil; Hoffman, B.F., Department of Pharmacology, College of Physicians and Surgeons, Columbia University, New York, NY, United States; Langan, W.B., Department of Physiology, Villanova University, PA, United States"
"Sparrow E.M.",1967,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024514773&doi=10.1115%2f1.3614402&partnerID=40&md5=82ed4d58caa3846ef9f05290119208a8","Universidade do Brasil, Rio de Janeiro, Brazil","Sparrow, E.M., Universidade do Brasil, Rio de Janeiro, Brazil"
"Sparrow E.M., Minkowycz W.J., Saddy M.",1967,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042283771&doi=10.1016%2f0017-9310%2867%2990053-1&partnerID=40&md5=f65075d246fe5499308def5444f57b90","Coordenação dos Programas Pós-graduados de Engenharia, Universidade do Brasil, Rio de JaneiroBrasil; Department of Energy Engineering, University of Illinois at Chicago Circle, Chicago, IllinoisU.S.A.","Sparrow, E.M., Coordenação dos Programas Pós-graduados de Engenharia, Universidade do Brasil, Rio de JaneiroBrasil; Minkowycz, W.J., Department of Energy Engineering, University of Illinois at Chicago Circle, Chicago, IllinoisU.S.A.; Saddy, M., Coordenação dos Programas Pós-graduados de Engenharia, Universidade do Brasil, Rio de JaneiroBrasil"
"Azulay R.D., Serruya J.",1967,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014044921&doi=10.1001%2farchderm.1967.01600310063013&partnerID=40&md5=31e36a48f75c63076cf0ce0ef5f9bc2c","Faculdade de Medicina, Federal University of the State of Rio de Janeiro, Rio De Janeiro, Brazil; Faculdade Nacional de Medicina, University of Brazil, Rio De Janeiro, Brazil","Azulay, R.D., Faculdade de Medicina, Federal University of the State of Rio de Janeiro, Rio De Janeiro, Brazil; Serruya, J., Faculdade Nacional de Medicina, University of Brazil, Rio De Janeiro, Brazil"
