Authors,Year,Link,Affiliations,Authors with affiliations
"Regmi R., Black C., Sudakar C., Keyes P.H., Naik R., Lawes G., Vaishnava P., Rablau C., Kahn D., Lavoie M., Garg V.K., Oliveira A.C.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449158732&doi=10.1063%2f1.3259382&partnerID=40&md5=b8d2999055e4de9104bd561679b0c95a","Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Department of Physics, Kettering University, Flint, MI 48504, United States; Oakland University, Rochester, MI 48309, United States; Yale University, New Haven, CT 06511, United States; Universidade de Brasilia, Instituto de Fisica, Nucleode Fisica Applicada, 70919-970 Brasilia, DF, Brazil","Regmi, R., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Black, C., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Sudakar, C., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Keyes, P.H., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Naik, R., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Lawes, G., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States; Vaishnava, P., Department of Physics, Kettering University, Flint, MI 48504, United States; Rablau, C., Department of Physics, Kettering University, Flint, MI 48504, United States; Kahn, D., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States, Oakland University, Rochester, MI 48309, United States; Lavoie, M., Department of Physics and Astronomy, Wayne State University, Detroit, MI 48201, United States, Oakland University, Rochester, MI 48309, United States, Yale University, New Haven, CT 06511, United States; Garg, V.K., Universidade de Brasilia, Instituto de Fisica, Nucleode Fisica Applicada, 70919-970 Brasilia, DF, Brazil; Oliveira, A.C., Universidade de Brasilia, Instituto de Fisica, Nucleode Fisica Applicada, 70919-970 Brasilia, DF, Brazil"
"Arag̃o L.E.O.C., Malhi Y., Metcalfe D.B., Silva-Espejo J.E., Jiménez E., Navarrete D., Almeida S., Costa A.C.L., Salinas N., Phillips O.L., Anderson L.O., Alvarez E., Baker T.R., Goncalvez P.H., Huamán-Ovalle J., Mamani-Solórzano M., Meir P., Monteagudo A., Patĩo S., Peñuela M.C., Prieto A., Quesada C.A., Rozas-Dávila A., Rudas A., Silva Jr. J.A., Vásquez R.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449172894&partnerID=40&md5=d7c4a6c5ff501c4a5e9927261a13a0cf","Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom; Climate Change and Sustainability Group, University of Exeter, Amory Building, Rennes Drive, Exeter, EX4 4RJ, United Kingdom; Universiadad Nacional San Antonio Abad, Cusco, Peru; Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia; Fundación Puerto Rastrojo, Bogotá, Colombia; Museu Paraense Emilio Goeldi, 66077-530 Belem, Brazil; Universidade Federal Do Para, Belem, Para, Brazil; Universidade Federal de Vicosa, Vicosa, Minas Gerais, Brazil; Earth and Biosphere Institute, School of Geography, University of Leeds, LS2 9JT, United Kingdom; Institito National de Pesquisas Amazônicas, Manaus, Brazil; Departamento de Ecologia, Universidade de Brasília, Brazil; School of Geography, University of Edinburgh, Edinburgh, United Kingdom; Jardin Botanico de Missouri, Oxapampa, Pasco, Peru; Instituto Alexander von Humboldt, Claustro de San Agustín, Villa de Lleva, Boyaca, Colombia; Universidad Nacional de Colombia, Instituto de Ciencias Naturales, Apartado 7495, Bogota, Colombia","Arag̃o, L.E.O.C., Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom, Climate Change and Sustainability Group, University of Exeter, Amory Building, Rennes Drive, Exeter, EX4 4RJ, United Kingdom; Malhi, Y., Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom; Metcalfe, D.B., Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom, Climate Change and Sustainability Group, University of Exeter, Amory Building, Rennes Drive, Exeter, EX4 4RJ, United Kingdom; Silva-Espejo, J.E., Universiadad Nacional San Antonio Abad, Cusco, Peru; Jiménez, E., Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia; Navarrete, D., Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia, Fundación Puerto Rastrojo, Bogotá, Colombia; Almeida, S., Museu Paraense Emilio Goeldi, 66077-530 Belem, Brazil; Costa, A.C.L., Universidade Federal Do Para, Belem, Para, Brazil; Salinas, N., Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom, Universiadad Nacional San Antonio Abad, Cusco, Peru; Phillips, O.L., Earth and Biosphere Institute, School of Geography, University of Leeds, LS2 9JT, United Kingdom; Anderson, L.O., Environmental Change Institute, School of Geography and the Environment, University of Oxford, South Parks Road, OX1 3QY, Oxford, United Kingdom; Alvarez, E., Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia; Baker, T.R., Earth and Biosphere Institute, School of Geography, University of Leeds, LS2 9JT, United Kingdom; Goncalvez, P.H., Universidade Federal Do Para, Belem, Para, Brazil, Universidade Federal de Vicosa, Vicosa, Minas Gerais, Brazil; Huamán-Ovalle, J., Universiadad Nacional San Antonio Abad, Cusco, Peru; Mamani-Solórzano, M., Universiadad Nacional San Antonio Abad, Cusco, Peru; Meir, P., School of Geography, University of Edinburgh, Edinburgh, United Kingdom; Monteagudo, A., Jardin Botanico de Missouri, Oxapampa, Pasco, Peru; Patĩo, S., Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia; Peñuela, M.C., Grupo de Estudio de Ecosistemas Terrestres Tropicales, Universidad Nacional de Colombia, Leticia, Colombia; Prieto, A., Instituto Alexander von Humboldt, Claustro de San Agustín, Villa de Lleva, Boyaca, Colombia; Quesada, C.A., Earth and Biosphere Institute, School of Geography, University of Leeds, LS2 9JT, United Kingdom, Institito National de Pesquisas Amazônicas, Manaus, Brazil, Departamento de Ecologia, Universidade de Brasília, Brazil; Rozas-Dávila, A., Universiadad Nacional San Antonio Abad, Cusco, Peru; Rudas, A., Universidad Nacional de Colombia, Instituto de Ciencias Naturales, Apartado 7495, Bogota, Colombia; Silva Jr., J.A., Universidade Federal Do Para, Belem, Para, Brazil; Vásquez, R., Jardin Botanico de Missouri, Oxapampa, Pasco, Peru"
"McManus C., Louvandini H., Paiva S.R., de Oliveira A.A., Azevedo H.C., de Melo C.B.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449726485&doi=10.1016%2fj.vetpar.2009.09.037&partnerID=40&md5=fa2957d867a580d3f7568f19c9c4d7d5","Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, CP 04508, Brasilia, Distrito Federal, 70910-900, Brazil; EMBRAPA, Recursos Genéticos e Biotecnologia, Parque Estação Biológica - PqEB, Av. W5 Norte (final), Caixa Postal 02372, Cep: 70770-900 Brasília, DF, Brazil; EMBRAPA, Centro de Pesquisa Agropecuária dos Tabuleiros Costeiros, Av. Beira Mar, 3250, - 13 Julho, Caixa Postal 44, Cep: 49025-040 Aracaju, SE, Brazil","McManus, C., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, CP 04508, Brasilia, Distrito Federal, 70910-900, Brazil; Louvandini, H., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, CP 04508, Brasilia, Distrito Federal, 70910-900, Brazil; Paiva, S.R., EMBRAPA, Recursos Genéticos e Biotecnologia, Parque Estação Biológica - PqEB, Av. W5 Norte (final), Caixa Postal 02372, Cep: 70770-900 Brasília, DF, Brazil; de Oliveira, A.A., EMBRAPA, Centro de Pesquisa Agropecuária dos Tabuleiros Costeiros, Av. Beira Mar, 3250, - 13 Julho, Caixa Postal 44, Cep: 49025-040 Aracaju, SE, Brazil; Azevedo, H.C., EMBRAPA, Centro de Pesquisa Agropecuária dos Tabuleiros Costeiros, Av. Beira Mar, 3250, - 13 Julho, Caixa Postal 44, Cep: 49025-040 Aracaju, SE, Brazil; de Melo, C.B., Faculdade de Agronomia e Medicina Veterinária, Universidade de Brasília, CP 04508, Brasilia, Distrito Federal, 70910-900, Brazil"
"De Alvarenga C.J.S., Boggiani P.C., Babinski M., Dardenne M.A., Figueiredo M., Santos R.V., Dantas E.L.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049112340&doi=10.1016%2fS0166-2635%2809%2901602-8&partnerID=40&md5=2f9bf929797511e8b70c6499aa334858","Instituto de Geociências, Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil; Instituto de Geociências, Universidade de São Paulo, Rua do Lago, 562, São Paulo, SP 05508-080, Brazil","De Alvarenga, C.J.S., Instituto de Geociências, Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil; Boggiani, P.C., Instituto de Geociências, Universidade de São Paulo, Rua do Lago, 562, São Paulo, SP 05508-080, Brazil; Babinski, M., Instituto de Geociências, Universidade de São Paulo, Rua do Lago, 562, São Paulo, SP 05508-080, Brazil; Dardenne, M.A., Instituto de Geociências, Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil; Figueiredo, M., Instituto de Geociências, Universidade de São Paulo, Rua do Lago, 562, São Paulo, SP 05508-080, Brazil; Santos, R.V., Instituto de Geociências, Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil; Dantas, E.L., Instituto de Geociências, Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil"
"Gaucher C., Sial A.N., Poiré D., Gómez Peral L., Ferreira V.P., Pimentel M.M.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72049101653&doi=10.1016%2fS0166-2635%2809%2901607-7&partnerID=40&md5=a48a4cf9b2db2b7df1a8bb2c0e2dcb44","Departamento de Geología, Instituto de Ciencias Geológicas, Facultad de Ciencias Iguá 4225, 11400 Montevideo, Uruguay; NEG-LABISE, Departamento de Geologia, Universidade Federal de Pernambuco, C.P. 7852, Recife, 50670-000, Brazil; Centro de Investigaciones Geológicas (CIG), Universidad Nacional de La Plata-CONICET, calle 1 n. 644, 1900 La Plata, Argentina; Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil","Gaucher, C., Departamento de Geología, Instituto de Ciencias Geológicas, Facultad de Ciencias Iguá 4225, 11400 Montevideo, Uruguay; Sial, A.N., NEG-LABISE, Departamento de Geologia, Universidade Federal de Pernambuco, C.P. 7852, Recife, 50670-000, Brazil; Poiré, D., Centro de Investigaciones Geológicas (CIG), Universidad Nacional de La Plata-CONICET, calle 1 n. 644, 1900 La Plata, Argentina; Gómez Peral, L., Centro de Investigaciones Geológicas (CIG), Universidad Nacional de La Plata-CONICET, calle 1 n. 644, 1900 La Plata, Argentina; Ferreira, V.P., NEG-LABISE, Departamento de Geologia, Universidade Federal de Pernambuco, C.P. 7852, Recife, 50670-000, Brazil; Pimentel, M.M., Universidade de Brasília, Campus Universitário, Asa Norte, Brasilia, DF 70910-900, Brazil"
"Teles L.F., Zim A.S.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949128067&partnerID=40&md5=ba6906f423e683f729a9ac9fee0e0961","University of Brasília, Brazil","Teles, L.F., University of Brasília, Brazil; Zim, A.S., University of Brasília, Brazil"
"Mateus J.C., Cuervo Franco P.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71849096118&doi=10.1109%2fPES.2009.5260230&partnerID=40&md5=afafaf8342d33ec6d09e3046ffd734c6","Department of Electrical Engineering, University of Brasilia, Brazil","Mateus, J.C., Department of Electrical Engineering, University of Brasilia, Brazil; Cuervo Franco, P., Department of Electrical Engineering, University of Brasilia, Brazil"
"Freitas F., Rommes J., Martins N.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71849098253&doi=10.1109%2fPES.2009.5275568&partnerID=40&md5=3f1235e1912ca0dea7306e7e75835c23","University of Brasilia, Brazil; NXP Semiconductors; CEPEL","Freitas, F., University of Brasilia, Brazil; Rommes, J., NXP Semiconductors; Martins, N., CEPEL"
"Villarreal C.F., Funez M.I., Figueiredo F., Cunha F.Q., Parada C.A., Ferreira S.H.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649106790&doi=10.1016%2fj.lfs.2009.10.018&partnerID=40&md5=71f962f2d9e66bc298be86b585c04daf","Faculty of Pharmacy, Federal University of Bahia, Bahia, Brazil; Department of Pharmacology, School of Medicine of Ribeirão Preto, University of São Paulo, Ribeirao Preto, Sao Paulo, Brazil; School of Ceilândia, University of Brasília, Brasília, Distrito Federal, Brazil; School of Medicine, University of Brasília, Brasília, Distrito Federal, Brazil","Villarreal, C.F., Faculty of Pharmacy, Federal University of Bahia, Bahia, Brazil; Funez, M.I., Department of Pharmacology, School of Medicine of Ribeirão Preto, University of São Paulo, Ribeirao Preto, Sao Paulo, Brazil, School of Ceilândia, University of Brasília, Brasília, Distrito Federal, Brazil; Figueiredo, F., School of Medicine, University of Brasília, Brasília, Distrito Federal, Brazil; Cunha, F.Q., Department of Pharmacology, School of Medicine of Ribeirão Preto, University of São Paulo, Ribeirao Preto, Sao Paulo, Brazil; Parada, C.A., Department of Pharmacology, School of Medicine of Ribeirão Preto, University of São Paulo, Ribeirao Preto, Sao Paulo, Brazil; Ferreira, S.H., Department of Pharmacology, School of Medicine of Ribeirão Preto, University of São Paulo, Ribeirao Preto, Sao Paulo, Brazil"
"Sial A.N., Dardenne M.A., Misi A., Pedreira A.J., Gaucher C., Ferreira V.P., Silva Filho M.A., Uhlein A., Pedrosa-Soares A.C., Santos R.V., Egydio-Silva M., Babinski M., Alvarenga C.J.S., Fairchild T.R., Pimentel M.M.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749120412&doi=10.1016%2fS0166-2635%2809%2901603-X&partnerID=40&md5=7a49abd2a43c3bf862905aa77ff08f18","NEG-LABISE, Department of Geology, Federal University of Pernambuco, C.P. 7852, Recife, PEI 50670-000, Brazil; Institute of Geosciences, University of Brasília, Brasília, DF 70910-900, Brazil; Institute of Geosciences, Federal University of Bahia, Salvador, BA, Brazil; Geological Survey of Brazil (CPRM), Av. Ulysses Guimarães, 2862, Salvador, BA 41213-000, Brazil; Departamento de Geología, Facultad de Ciencias, Iguá 4225, 11400 Montevideo, Uruguay; Federal University of Minas Gerais, IGC-DEGEL-CPMTC, Belo Horizonte, MG 31270-901, Brazil; Institute of Geosciences, University of São Paulo, Rua do Lago 562, São Paulo, SP 05508-080, Brazil","Sial, A.N., NEG-LABISE, Department of Geology, Federal University of Pernambuco, C.P. 7852, Recife, PEI 50670-000, Brazil; Dardenne, M.A., Institute of Geosciences, University of Brasília, Brasília, DF 70910-900, Brazil; Misi, A., Institute of Geosciences, Federal University of Bahia, Salvador, BA, Brazil; Pedreira, A.J., Geological Survey of Brazil (CPRM), Av. Ulysses Guimarães, 2862, Salvador, BA 41213-000, Brazil; Gaucher, C., Departamento de Geología, Facultad de Ciencias, Iguá 4225, 11400 Montevideo, Uruguay; Ferreira, V.P., NEG-LABISE, Department of Geology, Federal University of Pernambuco, C.P. 7852, Recife, PEI 50670-000, Brazil; Silva Filho, M.A., NEG-LABISE, Department of Geology, Federal University of Pernambuco, C.P. 7852, Recife, PEI 50670-000, Brazil; Uhlein, A., Federal University of Minas Gerais, IGC-DEGEL-CPMTC, Belo Horizonte, MG 31270-901, Brazil; Pedrosa-Soares, A.C., Federal University of Minas Gerais, IGC-DEGEL-CPMTC, Belo Horizonte, MG 31270-901, Brazil; Santos, R.V., Institute of Geosciences, University of Brasília, Brasília, DF 70910-900, Brazil; Egydio-Silva, M., Institute of Geosciences, University of São Paulo, Rua do Lago 562, São Paulo, SP 05508-080, Brazil; Babinski, M., Institute of Geosciences, University of São Paulo, Rua do Lago 562, São Paulo, SP 05508-080, Brazil; Alvarenga, C.J.S., Institute of Geosciences, University of Brasília, Brasília, DF 70910-900, Brazil; Fairchild, T.R., Institute of Geosciences, University of São Paulo, Rua do Lago 562, São Paulo, SP 05508-080, Brazil; Pimentel, M.M., Institute of Geosciences, University of Brasília, Brasília, DF 70910-900, Brazil"
"Santos C.A.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149089319&doi=10.1016%2fj.na.2009.05.050&partnerID=40&md5=799496e985ba9e4772285900ccbb07f2","Departamento de Matemática, Universidade de Brasília, Campus Darcy Ribeiro, ICC, Asa Norte, 70910-900 Brasília, DF, Brazil","Santos, C.A., Departamento de Matemática, Universidade de Brasília, Campus Darcy Ribeiro, ICC, Asa Norte, 70910-900 Brasília, DF, Brazil"
"Sidki S.N.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350707590&doi=10.1016%2fj.jalgebra.2009.09.021&partnerID=40&md5=f0c19d5fb17b6c71d7b4cb4f531d7dd3","Departamento de Matemática, Universidade de Brasília, Brasilia, DF 70910-900, Brazil","Sidki, S.N., Departamento de Matemática, Universidade de Brasília, Brasilia, DF 70910-900, Brazil"
"Sawakuchi A.O., Giannini P.C.F., Martinho C.T., Tanaka A.P.B.",2009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449519037&doi=10.1016%2fj.sedgeo.2009.09.010&partnerID=40&md5=580e5efe698d73f4a001a5c380849b01","Instituto de Geociências, Departamento de Geologia Sedimentar e Ambiental, Universidade de São Paulo, Rua do Lago, 562, 05508-080 São Paulo, SP, Brazil; Instituto de Geociências, Universidade de Brasília, Asa Norte, 70910-900 Brasília, DF, Brazil","Sawakuchi, A.O., Instituto de Geociências, Departamento de Geologia Sedimentar e Ambiental, Universidade de São Paulo, Rua do Lago, 562, 05508-080 São Paulo, SP, Brazil; Giannini, P.C.F., Instituto de Geociências, Departamento de Geologia Sedimentar e Ambiental, Universidade de São Paulo, Rua do Lago, 562, 05508-080 São Paulo, SP, Brazil; Martinho, C.T., Instituto de Geociências, Universidade de Brasília, Asa Norte, 70910-900 Brasília, DF, Brazil; Tanaka, A.P.B., Instituto de Geociências, Departamento de Geologia Sedimentar e Ambiental, Universidade de São Paulo, Rua do Lago, 562, 05508-080 São Paulo, SP, Brazil"
